Company;Criteria 1;Score 1;Count 1;Criteria 2;Score 2;Count 2;Rank
Schlumberger;Sexism;-38;19;Balance;-12;346;5
Schlumberger;Sexism;-38;19;Retirement;-32;53;5
Schlumberger;Sexism;-38;19;Racism;-2;66;5
Schlumberger;Sexism;-38;19;Sexism;-38;19;5
Schlumberger;Sexism;-38;19;Ageism;-20;23;5
Schlumberger;Sexism;-38;19;Benefits;-12;325;5
Schlumberger;Sexism;-38;19;Resources;-18;422;5
Schlumberger;Sexism;-38;19;Opportunities;-11;354;5
Schlumberger;Sexism;-38;19;Privacy;-21;209;5
Schlumberger;Sexism;-38;19;Culture;-29;322;5
Schlumberger;Ageism;-20;23;Insurance;-22;105;5
Schlumberger;Ageism;-20;23;Safety;-16;376;5
Schlumberger;Ageism;-20;23;Balance;-12;346;5
Schlumberger;Ageism;-20;23;Retirement;-32;53;5
Schlumberger;Ageism;-20;23;Racism;-2;66;5
Schlumberger;Ageism;-20;23;Sexism;-38;19;5
Schlumberger;Ageism;-20;23;Ageism;-20;23;5
Schlumberger;Ageism;-20;23;Benefits;-12;325;5
Schlumberger;Ageism;-20;23;Resources;-18;422;5
Schlumberger;Ageism;-20;23;Opportunities;-11;354;5
Schlumberger;Ageism;-20;23;Privacy;-21;209;5
Schlumberger;Ageism;-20;23;Culture;-29;322;5
Schlumberger;Benefits;-12;325;Insurance;-22;105;5
Schlumberger;Benefits;-12;325;Safety;-16;376;5
Schlumberger;Benefits;-12;325;Balance;-12;346;5
Schlumberger;Benefits;-12;325;Retirement;-32;53;5
Schlumberger;Benefits;-12;325;Racism;-2;66;5
Schlumberger;Benefits;-12;325;Sexism;-38;19;5
Schlumberger;Benefits;-12;325;Ageism;-20;23;5
Schlumberger;Benefits;-12;325;Benefits;-12;325;5
Schlumberger;Benefits;-12;325;Resources;-18;422;5
Schlumberger;Benefits;-12;325;Opportunities;-11;354;5
Schlumberger;Benefits;-12;325;Privacy;-21;209;5
Schlumberger;Benefits;-12;325;Culture;-29;322;5
Schlumberger;Resources;-18;422;Insurance;-22;105;5
Schlumberger;Resources;-18;422;Safety;-16;376;5
Schlumberger;Resources;-18;422;Balance;-12;346;5
Schlumberger;Resources;-18;422;Retirement;-32;53;5
Schlumberger;Resources;-18;422;Racism;-2;66;5
Schlumberger;Resources;-18;422;Sexism;-38;19;5
Schlumberger;Resources;-18;422;Ageism;-20;23;5
Schlumberger;Resources;-18;422;Benefits;-12;325;5
Schlumberger;Resources;-18;422;Resources;-18;422;5
Schlumberger;Resources;-18;422;Opportunities;-11;354;5
Schlumberger;Resources;-18;422;Privacy;-21;209;5
Schlumberger;Resources;-18;422;Culture;-29;322;5
Schlumberger;Opportunities;-11;354;Insurance;-22;105;5
Schlumberger;Opportunities;-11;354;Safety;-16;376;5
Schlumberger;Opportunities;-11;354;Balance;-12;346;5
Schlumberger;Opportunities;-11;354;Retirement;-32;53;5
Schlumberger;Opportunities;-11;354;Racism;-2;66;5
Schlumberger;Opportunities;-11;354;Sexism;-38;19;5
Schlumberger;Opportunities;-11;354;Ageism;-20;23;5
Schlumberger;Opportunities;-11;354;Benefits;-12;325;5
Schlumberger;Opportunities;-11;354;Resources;-18;422;5
Schlumberger;Opportunities;-11;354;Opportunities;-11;354;5
Schlumberger;Opportunities;-11;354;Privacy;-21;209;5
Schlumberger;Opportunities;-11;354;Culture;-29;322;5
Schlumberger;Privacy;-21;209;Insurance;-22;105;5
Schlumberger;Privacy;-21;209;Safety;-16;376;5
Schlumberger;Privacy;-21;209;Balance;-12;346;5
Schlumberger;Privacy;-21;209;Retirement;-32;53;5
Schlumberger;Privacy;-21;209;Racism;-2;66;5
Schlumberger;Privacy;-21;209;Sexism;-38;19;5
Schlumberger;Privacy;-21;209;Ageism;-20;23;5
Schlumberger;Privacy;-21;209;Benefits;-12;325;5
Schlumberger;Privacy;-21;209;Resources;-18;422;5
Schlumberger;Privacy;-21;209;Opportunities;-11;354;5
Schlumberger;Privacy;-21;209;Privacy;-21;209;5
Schlumberger;Privacy;-21;209;Culture;-29;322;5
Schlumberger;Culture;-29;322;Insurance;-22;105;5
Schlumberger;Culture;-29;322;Safety;-16;376;5
Schlumberger;Culture;-29;322;Balance;-12;346;5
Schlumberger;Culture;-29;322;Retirement;-32;53;5
Schlumberger;Culture;-29;322;Racism;-2;66;5
Schlumberger;Culture;-29;322;Sexism;-38;19;5
Schlumberger;Culture;-29;322;Ageism;-20;23;5
Schlumberger;Culture;-29;322;Benefits;-12;325;5
Schlumberger;Culture;-29;322;Resources;-18;422;5
Schlumberger;Culture;-29;322;Opportunities;-11;354;5
Schlumberger;Culture;-29;322;Privacy;-21;209;5
Schlumberger;Culture;-29;322;Culture;-29;322;5
Valero;Insurance;-87;22;Insurance;-87;22;9
Valero;Insurance;-87;22;Safety;-63;101;9
Valero;Insurance;-87;22;Balance;-64;96;9
Valero;Insurance;-87;22;Retirement;-88;10;9
Valero;Insurance;-87;22;Racism;-37;17;9
Valero;Insurance;-87;22;Sexism;-61;5;9
Valero;Insurance;-87;22;Ageism;-69;7;9
Valero;Insurance;-87;22;Benefits;-66;75;9
Valero;Insurance;-87;22;Resources;-68;113;9
Valero;Insurance;-87;22;Opportunities;-71;82;9
Valero;Insurance;-87;22;Privacy;-55;50;9
Valero;Insurance;-87;22;Culture;-68;62;9
Valero;Safety;-63;101;Insurance;-87;22;9
Valero;Safety;-63;101;Safety;-63;101;9
Valero;Safety;-63;101;Balance;-64;96;9
Valero;Safety;-63;101;Retirement;-88;10;9
Valero;Safety;-63;101;Racism;-37;17;9
Valero;Safety;-63;101;Sexism;-61;5;9
Valero;Safety;-63;101;Ageism;-69;7;9
Valero;Safety;-63;101;Benefits;-66;75;9
Valero;Safety;-63;101;Resources;-68;113;9
Valero;Safety;-63;101;Opportunities;-71;82;9
Valero;Safety;-63;101;Privacy;-55;50;9
Valero;Safety;-63;101;Culture;-68;62;9
Valero;Balance;-64;96;Insurance;-87;22;9
Valero;Balance;-64;96;Safety;-63;101;9
Valero;Balance;-64;96;Balance;-64;96;9
Valero;Balance;-64;96;Retirement;-88;10;9
Valero;Balance;-64;96;Racism;-37;17;9
Valero;Balance;-64;96;Sexism;-61;5;9
Valero;Balance;-64;96;Ageism;-69;7;9
Valero;Balance;-64;96;Benefits;-66;75;9
Valero;Balance;-64;96;Resources;-68;113;9
Valero;Balance;-64;96;Opportunities;-71;82;9
Valero;Balance;-64;96;Privacy;-55;50;9
Valero;Balance;-64;96;Culture;-68;62;9
Valero;Retirement;-88;10;Insurance;-87;22;9
Valero;Retirement;-88;10;Safety;-63;101;9
Valero;Retirement;-88;10;Balance;-64;96;9
Valero;Retirement;-88;10;Retirement;-88;10;9
Valero;Retirement;-88;10;Racism;-37;17;9
Valero;Retirement;-88;10;Sexism;-61;5;9
Valero;Retirement;-88;10;Ageism;-69;7;9
Valero;Retirement;-88;10;Benefits;-66;75;9
Valero;Retirement;-88;10;Resources;-68;113;9
Valero;Retirement;-88;10;Opportunities;-71;82;9
Valero;Retirement;-88;10;Privacy;-55;50;9
Valero;Retirement;-88;10;Culture;-68;62;9
Valero;Racism;-37;17;Insurance;-87;22;9
Valero;Racism;-37;17;Safety;-63;101;9
Valero;Racism;-37;17;Balance;-64;96;9
Valero;Racism;-37;17;Retirement;-88;10;9
Valero;Racism;-37;17;Racism;-37;17;9
Valero;Racism;-37;17;Sexism;-61;5;9
Valero;Racism;-37;17;Ageism;-69;7;9
Valero;Racism;-37;17;Benefits;-66;75;9
Valero;Racism;-37;17;Resources;-68;113;9
Valero;Racism;-37;17;Opportunities;-71;82;9
Valero;Racism;-37;17;Privacy;-55;50;9
Valero;Racism;-37;17;Culture;-68;62;9
Valero;Sexism;-61;5;Insurance;-87;22;9
Valero;Sexism;-61;5;Safety;-63;101;9
Valero;Sexism;-61;5;Balance;-64;96;9
Valero;Sexism;-61;5;Retirement;-88;10;9
Valero;Sexism;-61;5;Racism;-37;17;9
Valero;Sexism;-61;5;Sexism;-61;5;9
Valero;Sexism;-61;5;Ageism;-69;7;9
Valero;Sexism;-61;5;Benefits;-66;75;9
Valero;Sexism;-61;5;Resources;-68;113;9
Valero;Sexism;-61;5;Opportunities;-71;82;9
Valero;Sexism;-61;5;Privacy;-55;50;9
Valero;Sexism;-61;5;Culture;-68;62;9
Valero;Ageism;-69;7;Insurance;-87;22;9
Valero;Ageism;-69;7;Safety;-63;101;9
Valero;Ageism;-69;7;Balance;-64;96;9
Valero;Ageism;-69;7;Retirement;-88;10;9
Valero;Ageism;-69;7;Racism;-37;17;9
Valero;Ageism;-69;7;Sexism;-61;5;9
Valero;Ageism;-69;7;Ageism;-69;7;9
Valero;Ageism;-69;7;Benefits;-66;75;9
Valero;Ageism;-69;7;Resources;-68;113;9
Valero;Ageism;-69;7;Opportunities;-71;82;9
Valero;Ageism;-69;7;Privacy;-55;50;9
Valero;Ageism;-69;7;Culture;-68;62;9
Valero;Benefits;-66;75;Insurance;-87;22;9
Valero;Benefits;-66;75;Safety;-63;101;9
Valero;Benefits;-66;75;Balance;-64;96;9
Valero;Benefits;-66;75;Retirement;-88;10;9
Valero;Benefits;-66;75;Racism;-37;17;9
Valero;Benefits;-66;75;Sexism;-61;5;9
Valero;Benefits;-66;75;Ageism;-69;7;9
Valero;Benefits;-66;75;Benefits;-66;75;9
Valero;Benefits;-66;75;Resources;-68;113;9
Valero;Benefits;-66;75;Opportunities;-71;82;9
Valero;Benefits;-66;75;Privacy;-55;50;9
Valero;Benefits;-66;75;Culture;-68;62;9
Valero;Resources;-68;113;Insurance;-87;22;9
Valero;Resources;-68;113;Safety;-63;101;9
Valero;Resources;-68;113;Balance;-64;96;9
Valero;Resources;-68;113;Retirement;-88;10;9
Valero;Resources;-68;113;Racism;-37;17;9
Valero;Resources;-68;113;Sexism;-61;5;9
Valero;Resources;-68;113;Ageism;-69;7;9
Valero;Resources;-68;113;Benefits;-66;75;9
Valero;Resources;-68;113;Resources;-68;113;9
Valero;Resources;-68;113;Opportunities;-71;82;9
Valero;Resources;-68;113;Privacy;-55;50;9
Valero;Resources;-68;113;Culture;-68;62;9
Valero;Opportunities;-71;82;Insurance;-87;22;9
Valero;Opportunities;-71;82;Safety;-63;101;9
Valero;Opportunities;-71;82;Balance;-64;96;9
Valero;Opportunities;-71;82;Retirement;-88;10;9
Valero;Opportunities;-71;82;Racism;-37;17;9
Valero;Opportunities;-71;82;Sexism;-61;5;9
Valero;Opportunities;-71;82;Ageism;-69;7;9
Valero;Opportunities;-71;82;Benefits;-66;75;9
Valero;Opportunities;-71;82;Resources;-68;113;9
Valero;Opportunities;-71;82;Opportunities;-71;82;9
Valero;Opportunities;-71;82;Privacy;-55;50;9
Valero;Opportunities;-71;82;Culture;-68;62;9
Valero;Privacy;-55;50;Insurance;-87;22;9
Valero;Privacy;-55;50;Safety;-63;101;9
Valero;Privacy;-55;50;Balance;-64;96;9
Valero;Privacy;-55;50;Retirement;-88;10;9
Valero;Privacy;-55;50;Racism;-37;17;9
Valero;Privacy;-55;50;Sexism;-61;5;9
Valero;Privacy;-55;50;Ageism;-69;7;9
Valero;Privacy;-55;50;Benefits;-66;75;9
Valero;Privacy;-55;50;Resources;-68;113;9
Valero;Privacy;-55;50;Opportunities;-71;82;9
Valero;Privacy;-55;50;Privacy;-55;50;9
Valero;Privacy;-55;50;Culture;-68;62;9
Valero;Culture;-68;62;Insurance;-87;22;9
Valero;Culture;-68;62;Safety;-63;101;9
Valero;Culture;-68;62;Balance;-64;96;9
Valero;Culture;-68;62;Retirement;-88;10;9
Valero;Culture;-68;62;Racism;-37;17;9
Valero;Culture;-68;62;Sexism;-61;5;9
Valero;Culture;-68;62;Ageism;-69;7;9
Valero;Culture;-68;62;Benefits;-66;75;9
Valero;Culture;-68;62;Resources;-68;113;9
Valero;Culture;-68;62;Opportunities;-71;82;9
Valero;Culture;-68;62;Privacy;-55;50;9
Valero;Culture;-68;62;Culture;-68;62;9
Duke;Insurance;0;44;Insurance;0;44;2
Duke;Insurance;0;44;Safety;-16;216;2
Duke;Insurance;0;44;Balance;0;150;2
Duke;Insurance;0;44;Retirement;0;12;2
Duke;Insurance;0;44;Racism;-38;32;2
Duke;Insurance;0;44;Sexism;0;3;2
Duke;Insurance;0;44;Ageism;-29;12;2
Duke;Insurance;0;44;Benefits;-25;156;2
Duke;Insurance;0;44;Resources;-23;213;2
Duke;Insurance;0;44;Opportunities;-18;180;2
Duke;Insurance;0;44;Privacy;-23;120;2
Duke;Insurance;0;44;Culture;-22;135;2
Duke;Safety;-16;216;Insurance;0;44;2
Duke;Safety;-16;216;Safety;-16;216;2
Duke;Safety;-16;216;Balance;0;150;2
Duke;Safety;-16;216;Retirement;0;12;2
Duke;Safety;-16;216;Racism;-38;32;2
Duke;Safety;-16;216;Sexism;0;3;2
Duke;Safety;-16;216;Ageism;-29;12;2
Duke;Safety;-16;216;Benefits;-25;156;2
Duke;Safety;-16;216;Resources;-23;213;2
Duke;Safety;-16;216;Opportunities;-18;180;2
Duke;Safety;-16;216;Privacy;-23;120;2
Duke;Safety;-16;216;Culture;-22;135;2
Duke;Balance;0;150;Insurance;0;44;2
Duke;Balance;0;150;Safety;-16;216;2
Duke;Balance;0;150;Balance;0;150;2
Duke;Balance;0;150;Retirement;0;12;2
Duke;Balance;0;150;Racism;-38;32;2
Duke;Balance;0;150;Sexism;0;3;2
Duke;Balance;0;150;Ageism;-29;12;2
Duke;Balance;0;150;Benefits;-25;156;2
Duke;Balance;0;150;Resources;-23;213;2
Duke;Balance;0;150;Opportunities;-18;180;2
Duke;Balance;0;150;Privacy;-23;120;2
Duke;Balance;0;150;Culture;-22;135;2
Duke;Retirement;0;12;Insurance;0;44;2
Duke;Retirement;0;12;Safety;-16;216;2
Duke;Retirement;0;12;Balance;0;150;2
Duke;Retirement;0;12;Retirement;0;12;2
Duke;Retirement;0;12;Racism;-38;32;2
Duke;Retirement;0;12;Sexism;0;3;2
Duke;Retirement;0;12;Ageism;-29;12;2
Duke;Retirement;0;12;Benefits;-25;156;2
Duke;Retirement;0;12;Resources;-23;213;2
Duke;Retirement;0;12;Opportunities;-18;180;2
Duke;Retirement;0;12;Privacy;-23;120;2
Duke;Retirement;0;12;Culture;-22;135;2
Duke;Racism;-38;32;Insurance;0;44;2
Duke;Racism;-38;32;Safety;-16;216;2
Duke;Racism;-38;32;Balance;0;150;2
Duke;Racism;-38;32;Retirement;0;12;2
Duke;Racism;-38;32;Racism;-38;32;2
Duke;Racism;-38;32;Sexism;0;3;2
Duke;Racism;-38;32;Ageism;-29;12;2
Duke;Racism;-38;32;Benefits;-25;156;2
Duke;Racism;-38;32;Resources;-23;213;2
Duke;Racism;-38;32;Opportunities;-18;180;2
Duke;Racism;-38;32;Privacy;-23;120;2
Duke;Racism;-38;32;Culture;-22;135;2
Duke;Sexism;0;3;Insurance;0;44;2
Duke;Sexism;0;3;Safety;-16;216;2
Duke;Sexism;0;3;Balance;0;150;2
Duke;Sexism;0;3;Retirement;0;12;2
Duke;Sexism;0;3;Racism;-38;32;2
Duke;Sexism;0;3;Sexism;0;3;2
Duke;Sexism;0;3;Ageism;-29;12;2
Duke;Sexism;0;3;Benefits;-25;156;2
Duke;Sexism;0;3;Resources;-23;213;2
Duke;Sexism;0;3;Opportunities;-18;180;2
Duke;Sexism;0;3;Privacy;-23;120;2
Duke;Sexism;0;3;Culture;-22;135;2
Duke;Ageism;-29;12;Insurance;0;44;2
Duke;Ageism;-29;12;Safety;-16;216;2
Duke;Ageism;-29;12;Balance;0;150;2
Duke;Ageism;-29;12;Retirement;0;12;2
Duke;Ageism;-29;12;Racism;-38;32;2
Duke;Ageism;-29;12;Sexism;0;3;2
Duke;Ageism;-29;12;Ageism;-29;12;2
Duke;Ageism;-29;12;Benefits;-25;156;2
Duke;Ageism;-29;12;Resources;-23;213;2
Duke;Ageism;-29;12;Opportunities;-18;180;2
Duke;Ageism;-29;12;Privacy;-23;120;2
Duke;Ageism;-29;12;Culture;-22;135;2
Duke;Benefits;-25;156;Insurance;0;44;2
Duke;Benefits;-25;156;Safety;-16;216;2
Duke;Benefits;-25;156;Balance;0;150;2
Duke;Benefits;-25;156;Retirement;0;12;2
Duke;Benefits;-25;156;Racism;-38;32;2
Duke;Benefits;-25;156;Sexism;0;3;2
Duke;Benefits;-25;156;Ageism;-29;12;2
Duke;Benefits;-25;156;Benefits;-25;156;2
Duke;Benefits;-25;156;Resources;-23;213;2
Duke;Benefits;-25;156;Opportunities;-18;180;2
Duke;Benefits;-25;156;Privacy;-23;120;2
Duke;Benefits;-25;156;Culture;-22;135;2
Duke;Resources;-23;213;Insurance;0;44;2
Duke;Resources;-23;213;Safety;-16;216;2
Duke;Resources;-23;213;Balance;0;150;2
Duke;Resources;-23;213;Retirement;0;12;2
Duke;Resources;-23;213;Racism;-38;32;2
Duke;Resources;-23;213;Sexism;0;3;2
Duke;Resources;-23;213;Ageism;-29;12;2
Duke;Resources;-23;213;Benefits;-25;156;2
Duke;Resources;-23;213;Resources;-23;213;2
Duke;Resources;-23;213;Opportunities;-18;180;2
Duke;Resources;-23;213;Privacy;-23;120;2
Duke;Resources;-23;213;Culture;-22;135;2
Duke;Opportunities;-18;180;Insurance;0;44;2
Duke;Opportunities;-18;180;Safety;-16;216;2
Duke;Opportunities;-18;180;Balance;0;150;2
Duke;Opportunities;-18;180;Retirement;0;12;2
Duke;Opportunities;-18;180;Racism;-38;32;2
Duke;Opportunities;-18;180;Sexism;0;3;2
Duke;Opportunities;-18;180;Ageism;-29;12;2
Duke;Opportunities;-18;180;Benefits;-25;156;2
Duke;Opportunities;-18;180;Resources;-23;213;2
Duke;Opportunities;-18;180;Opportunities;-18;180;2
Duke;Opportunities;-18;180;Privacy;-23;120;2
Duke;Opportunities;-18;180;Culture;-22;135;2
Duke;Privacy;-23;120;Insurance;0;44;2
Duke;Privacy;-23;120;Safety;-16;216;2
Duke;Privacy;-23;120;Balance;0;150;2
Duke;Privacy;-23;120;Retirement;0;12;2
Duke;Privacy;-23;120;Racism;-38;32;2
Duke;Privacy;-23;120;Sexism;0;3;2
Duke;Privacy;-23;120;Ageism;-29;12;2
Duke;Privacy;-23;120;Benefits;-25;156;2
Duke;Privacy;-23;120;Resources;-23;213;2
Duke;Privacy;-23;120;Opportunities;-18;180;2
Duke;Privacy;-23;120;Privacy;-23;120;2
Duke;Privacy;-23;120;Culture;-22;135;2
Duke;Culture;-22;135;Insurance;0;44;2
Duke;Culture;-22;135;Safety;-16;216;2
Duke;Culture;-22;135;Balance;0;150;2
Duke;Culture;-22;135;Retirement;0;12;2
Duke;Culture;-22;135;Racism;-38;32;2
Duke;Culture;-22;135;Sexism;0;3;2
Duke;Culture;-22;135;Ageism;-29;12;2
Duke;Culture;-22;135;Benefits;-25;156;2
Duke;Culture;-22;135;Resources;-23;213;2
Duke;Culture;-22;135;Opportunities;-18;180;2
Duke;Culture;-22;135;Privacy;-23;120;2
Duke;Culture;-22;135;Culture;-22;135;2
Shell;Insurance;-94;62;Insurance;-94;62;13
Shell;Insurance;-94;62;Safety;-96;236;13
Shell;Insurance;-94;62;Balance;-91;236;13
Shell;Insurance;-94;62;Retirement;-94;40;13
Shell;Insurance;-94;62;Racism;-79;41;13
Shell;Insurance;-94;62;Sexism;-79;11;13
Shell;Insurance;-94;62;Ageism;-88;13;13
Shell;Insurance;-94;62;Benefits;-95;185;13
Shell;Insurance;-94;62;Resources;-98;255;13
Shell;Insurance;-94;62;Opportunities;-100;203;13
Shell;Insurance;-94;62;Privacy;-95;122;13
Shell;Insurance;-94;62;Culture;-97;194;13
Shell;Safety;-96;236;Insurance;-94;62;13
Shell;Safety;-96;236;Safety;-96;236;13
Shell;Safety;-96;236;Balance;-91;236;13
Shell;Safety;-96;236;Retirement;-94;40;13
Shell;Safety;-96;236;Racism;-79;41;13
Shell;Safety;-96;236;Sexism;-79;11;13
Shell;Safety;-96;236;Ageism;-88;13;13
Shell;Safety;-96;236;Benefits;-95;185;13
Shell;Safety;-96;236;Resources;-98;255;13
Shell;Safety;-96;236;Opportunities;-100;203;13
Shell;Safety;-96;236;Privacy;-95;122;13
Shell;Safety;-96;236;Culture;-97;194;13
Shell;Balance;-91;236;Insurance;-94;62;13
Shell;Balance;-91;236;Safety;-96;236;13
Shell;Balance;-91;236;Balance;-91;236;13
Shell;Balance;-91;236;Retirement;-94;40;13
Shell;Balance;-91;236;Racism;-79;41;13
Shell;Balance;-91;236;Sexism;-79;11;13
Shell;Balance;-91;236;Ageism;-88;13;13
Shell;Balance;-91;236;Benefits;-95;185;13
Shell;Balance;-91;236;Resources;-98;255;13
Shell;Balance;-91;236;Opportunities;-100;203;13
Shell;Balance;-91;236;Privacy;-95;122;13
Shell;Balance;-91;236;Culture;-97;194;13
Shell;Retirement;-94;40;Insurance;-94;62;13
Shell;Retirement;-94;40;Safety;-96;236;13
Shell;Retirement;-94;40;Balance;-91;236;13
Shell;Retirement;-94;40;Retirement;-94;40;13
Shell;Retirement;-94;40;Racism;-79;41;13
Shell;Retirement;-94;40;Sexism;-79;11;13
Shell;Retirement;-94;40;Ageism;-88;13;13
Shell;Retirement;-94;40;Benefits;-95;185;13
Shell;Retirement;-94;40;Resources;-98;255;13
Shell;Retirement;-94;40;Opportunities;-100;203;13
Shell;Retirement;-94;40;Privacy;-95;122;13
Shell;Retirement;-94;40;Culture;-97;194;13
Shell;Racism;-79;41;Insurance;-94;62;13
Shell;Racism;-79;41;Safety;-96;236;13
Shell;Racism;-79;41;Balance;-91;236;13
Shell;Racism;-79;41;Retirement;-94;40;13
Shell;Racism;-79;41;Racism;-79;41;13
Shell;Racism;-79;41;Sexism;-79;11;13
Shell;Racism;-79;41;Ageism;-88;13;13
Shell;Racism;-79;41;Benefits;-95;185;13
Shell;Racism;-79;41;Resources;-98;255;13
Shell;Racism;-79;41;Opportunities;-100;203;13
Shell;Racism;-79;41;Privacy;-95;122;13
Shell;Racism;-79;41;Culture;-97;194;13
Shell;Sexism;-79;11;Insurance;-94;62;13
Shell;Sexism;-79;11;Safety;-96;236;13
Shell;Sexism;-79;11;Balance;-91;236;13
Shell;Sexism;-79;11;Retirement;-94;40;13
Shell;Sexism;-79;11;Racism;-79;41;13
Shell;Sexism;-79;11;Sexism;-79;11;13
Shell;Sexism;-79;11;Ageism;-88;13;13
Shell;Sexism;-79;11;Benefits;-95;185;13
Shell;Sexism;-79;11;Resources;-98;255;13
Shell;Sexism;-79;11;Opportunities;-100;203;13
Shell;Sexism;-79;11;Privacy;-95;122;13
Shell;Sexism;-79;11;Culture;-97;194;13
Shell;Ageism;-88;13;Insurance;-94;62;13
Shell;Ageism;-88;13;Safety;-96;236;13
Shell;Ageism;-88;13;Balance;-91;236;13
Shell;Ageism;-88;13;Retirement;-94;40;13
Shell;Ageism;-88;13;Racism;-79;41;13
Shell;Ageism;-88;13;Sexism;-79;11;13
Shell;Ageism;-88;13;Ageism;-88;13;13
Shell;Ageism;-88;13;Benefits;-95;185;13
Shell;Ageism;-88;13;Resources;-98;255;13
Shell;Ageism;-88;13;Opportunities;-100;203;13
Shell;Ageism;-88;13;Privacy;-95;122;13
Shell;Ageism;-88;13;Culture;-97;194;13
Shell;Benefits;-95;185;Insurance;-94;62;13
Shell;Benefits;-95;185;Safety;-96;236;13
Shell;Benefits;-95;185;Balance;-91;236;13
Shell;Benefits;-95;185;Retirement;-94;40;13
Shell;Benefits;-95;185;Racism;-79;41;13
Shell;Benefits;-95;185;Sexism;-79;11;13
Shell;Benefits;-95;185;Ageism;-88;13;13
Shell;Benefits;-95;185;Benefits;-95;185;13
Shell;Benefits;-95;185;Resources;-98;255;13
Shell;Benefits;-95;185;Opportunities;-100;203;13
Shell;Benefits;-95;185;Privacy;-95;122;13
Shell;Benefits;-95;185;Culture;-97;194;13
Shell;Resources;-98;255;Insurance;-94;62;13
Shell;Resources;-98;255;Safety;-96;236;13
Shell;Resources;-98;255;Balance;-91;236;13
Shell;Resources;-98;255;Retirement;-94;40;13
Shell;Resources;-98;255;Racism;-79;41;13
Shell;Resources;-98;255;Sexism;-79;11;13
Shell;Resources;-98;255;Ageism;-88;13;13
Shell;Resources;-98;255;Benefits;-95;185;13
Shell;Resources;-98;255;Resources;-98;255;13
Shell;Resources;-98;255;Opportunities;-100;203;13
Shell;Resources;-98;255;Privacy;-95;122;13
Shell;Resources;-98;255;Culture;-97;194;13
Shell;Opportunities;-100;203;Insurance;-94;62;13
Shell;Opportunities;-100;203;Safety;-96;236;13
Shell;Opportunities;-100;203;Balance;-91;236;13
Shell;Opportunities;-100;203;Retirement;-94;40;13
Shell;Opportunities;-100;203;Racism;-79;41;13
Shell;Opportunities;-100;203;Sexism;-79;11;13
Shell;Opportunities;-100;203;Ageism;-88;13;13
Shell;Opportunities;-100;203;Benefits;-95;185;13
Shell;Opportunities;-100;203;Resources;-98;255;13
Shell;Opportunities;-100;203;Opportunities;-100;203;13
Shell;Opportunities;-100;203;Privacy;-95;122;13
Shell;Opportunities;-100;203;Culture;-97;194;13
Shell;Privacy;-95;122;Insurance;-94;62;13
Shell;Privacy;-95;122;Safety;-96;236;13
Shell;Privacy;-95;122;Balance;-91;236;13
Shell;Privacy;-95;122;Retirement;-94;40;13
Shell;Privacy;-95;122;Racism;-79;41;13
Shell;Privacy;-95;122;Sexism;-79;11;13
Shell;Privacy;-95;122;Ageism;-88;13;13
Shell;Privacy;-95;122;Benefits;-95;185;13
Shell;Privacy;-95;122;Resources;-98;255;13
Shell;Privacy;-95;122;Opportunities;-100;203;13
Shell;Privacy;-95;122;Privacy;-95;122;13
Shell;Privacy;-95;122;Culture;-97;194;13
Shell;Culture;-97;194;Insurance;-94;62;13
Shell;Culture;-97;194;Safety;-96;236;13
Shell;Culture;-97;194;Balance;-91;236;13
Shell;Culture;-97;194;Retirement;-94;40;13
Shell;Culture;-97;194;Racism;-79;41;13
Shell;Culture;-97;194;Sexism;-79;11;13
Shell;Culture;-97;194;Ageism;-88;13;13
Shell;Culture;-97;194;Benefits;-95;185;13
Shell;Culture;-97;194;Resources;-98;255;13
Shell;Culture;-97;194;Opportunities;-100;203;13
Shell;Culture;-97;194;Privacy;-95;122;13
Shell;Culture;-97;194;Culture;-97;194;13
EnterpriseProducts;Insurance;0;24;Insurance;0;24;3
EnterpriseProducts;Insurance;0;24;Safety;-9;140;3
EnterpriseProducts;Insurance;0;24;Balance;-1;121;3
EnterpriseProducts;Insurance;0;24;Retirement;-18;16;3
EnterpriseProducts;Insurance;0;24;Racism;-23;23;3
EnterpriseProducts;Insurance;0;24;Sexism;-55;7;3
EnterpriseProducts;Insurance;0;24;Ageism;-100;3;3
EnterpriseProducts;Insurance;0;24;Benefits;0;94;3
EnterpriseProducts;Insurance;0;24;Resources;0;145;3
EnterpriseProducts;Insurance;0;24;Opportunities;0;112;3
EnterpriseProducts;Insurance;0;24;Privacy;0;59;3
EnterpriseProducts;Insurance;0;24;Culture;0;97;3
EnterpriseProducts;Safety;-9;140;Insurance;0;24;3
EnterpriseProducts;Safety;-9;140;Safety;-9;140;3
EnterpriseProducts;Safety;-9;140;Balance;-1;121;3
EnterpriseProducts;Safety;-9;140;Retirement;-18;16;3
EnterpriseProducts;Safety;-9;140;Racism;-23;23;3
EnterpriseProducts;Safety;-9;140;Sexism;-55;7;3
EnterpriseProducts;Safety;-9;140;Ageism;-100;3;3
EnterpriseProducts;Safety;-9;140;Benefits;0;94;3
EnterpriseProducts;Safety;-9;140;Resources;0;145;3
EnterpriseProducts;Safety;-9;140;Opportunities;0;112;3
EnterpriseProducts;Safety;-9;140;Privacy;0;59;3
EnterpriseProducts;Safety;-9;140;Culture;0;97;3
EnterpriseProducts;Balance;-1;121;Insurance;0;24;3
