date;employee_title;employee_status;review_title;pros;cons
2021-06-13;Cashier;Former Employee, less than 1 year;Good small town business;"Good pay, nice coworkers, and sufficient time off when you are sick.
";"A great deal of cleaning and the occasional rude customer were the only down sides ..but if you like to clean like I do, it is good.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-30;Reliability Manager;Former Employee, more than 5 years;Pascagoula Refinery Great Place and People;"Top Tier Talent and Challenging Opportunities. Compensation is good and working environment collaborative and supportinve
";"Not many cons. As with all companies as you move up in an organization, there are fewer numbers of opportunities for the next role as long term employees stay in senior leadership roles.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-28;Business Performance Analyst;Current Employee;Great Place to work!;"Plenty of opportunities to navigate the company and try different roles. D&I is a huge value here and they leverage ERGs to progress the companies D&I agenda.
";"Huge company and sometimes hard to navigate unless your in a specific development program. Lack of diversity in leadership above middle management.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-27;Senior Process Engineer;Former Employee;Great company to work for;"- Progressive - Vast assets - Friendly culture
";"- Far from Sacramento - Job not stable due to being a contract employee
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-10;Csi;Current Employee, more than 3 years;CSI training;"meet a lot of people
";"long when it's Slow... @ the station
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-26;Utilities and Critical Systems Manager;Former Employee;Critical Systems Manager;"Compensation and benefits work life balance Employee benefits
";"none i! can think of
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-26;Administrative Assistant;Former Employee;Great Place To Work;"Values People, Environment, Safety, and Innovation
";"I have no cons to report.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-24;Superintendent;Current Employee, more than 10 years;Excellent company to work for;"Good growth prospects, benefits, work culture, professionalism.
";"None that I experienced so far.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-24;Drilling Engineer;Former Employee;Made procedures for drilling oil wells;"High pay with every other Friday off.
";"Hard hours with 24 hour coverage at times
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-26;Cashier;Current Employee;customers=bad;"im not sure at this point
";"customers suck. customers are never right
1 person found this review helpful
Helpful
Share
Repor"
2021-06-06;Senior Software Engineer;Former Employee;Fun;"Worked a lot but paid well
";"asked us to travel to undesirable places
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-04;Analyst;Former Employee;Chevron;"Work life balance, global opportunities
";"PSG limitations, lack of transparency
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-05;Cashier;Former Employee, less than 1 year;Stand all day and super slow;"When it was pay day.
";"Not much to do besides help customers and make coffee. The time goes by veryyyyyy slow.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-03;Senior Engineer;Current Employee, more than 10 years;Geophysics;"Innovation, team work, horizon training
";"Relationship, office politics, too many meetings
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-18;Finance Analyst;Current Employee, more than 3 years;Great culture & learning opportunities;"They value professional growth, and employees are frequently (every 1-3yrs) moved around to gain experience and exposure to a variety of business segments and functions. They are building out internal competencies in the digital, analytics, and AI that you can get involved in, even without much experience. Total compensation package is very competitive (base+bonus+benefits+pension+multi-year relocation).
";"It is a large organization, which includes the frustrations of large organizations (slow to make decisions, unhelpful IT, difficult to find the person you need)
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-01;Data Analyst;Former Employee;Good company with room for room for improvement;"Great company with good Benefits Pay is okay Work life balance
";"Could do a better job with adopting technology Some management can do better
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-18;Employee;Current Employee;Review;"Compensation and benefits are great.
";"Work life balance is challenging but improving.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-22;Anonymous;Former Employee, more than 3 years;Racist Company, a lot of favoritism;"Really good salaries and benefits
";"Racist Company, a lot a favoritism. Passive aggressive management
1 person found this review helpful
Helpful
Share
Repor"
2021-06-01;Senior Drilling Engineer;Former Employee;Good company;"Great benefits regarding health insurance.
";"You must know somebody to progress on your career.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-30;Facilities Engineer;Current Employee, more than 8 years;Career Option;"Compensation and company 401K match are good. Salaries are fair, but you will have to work up the ladder and earn your keep.
";"Bureaucratic. Mid-level management is definitely hit or miss...had some good ones and had some bad ones. Required to move more frequently if you want any higher level position at the company.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-30;Operator;Current Employee, more than 1 year;Great place to work;"Salary, overtime opportunity, people who care
";"Big corporation and everything that comes with that
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Cow Queen;Former Employee, less than 1 year;Really dairy;"Really dairy in there fun
";"Sometimes too much dairy in there
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-27;Engineer;Current Employee, more than 3 years;Plenty of opportunities to move to other positions;"Lots of opportunities to move around including overseas
";"Routine plant operational problems due to poor work ethic.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Senior Compliance Analyst;Former Employee;Chevron;"Outstanding culture of performance and integrity.
";"To much processes in place that restrict growth and creativity.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-26;Manager;Current Employee;It’s good;"Benefits, work life balance, broad scope
";"Bureaucracy, complexity of organization, slow pace of advancement
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-26;Communications Specialist;Former Employee;Good corporate culture;"Pay, benefits, perks, bonus, pension, work culture, autonomy
";"Big corp, meeting culture, cumbersome, business downswing
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-10;Finance Project Manager;Former Employee;great company;"great work life balance at all locations!
";"none - a very great company to work for
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-15;Designs Engineer;Current Employee, more than 1 year;Would not recommend;"High starting salary and bonus
";"Unsafe place to work if you are a minority
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-22;Planning Analyst;Former Employee, more than 10 years;Great company to work for;"Good salaries, strong management, great benefits
";"Too many reorganizations, competitive, I don't agree with the way the company does performance reviews
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-06;Commercial Manager;Current Employee, more than 10 years;Great place to work;"Bright colleagues, good benefits, opportunity to advance
";"California based means you might not be able to afford a house
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-19;Cyber Specialist;Current Employee, more than 10 years;Be Prepared and have your resume ready.;"Great benefits, superb colleagues, great employee networks.
";"Restructures at least every 2 years, be prepared to be laid off when things aren't going well for fossil fuel.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-04;Project Manager;Current Employee, more than 3 years;Great company;"Good benefits and competitive wages
";"Lots of Hard work, no overtime anymore so you need to get a side job to make up for lost hours
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-18;Software Engineer;Current Employee, more than 1 year;Culture;"Opportunities to do different things
";"Very much of who you know vs what you know
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-02;Field Specialist;Current Employee, more than 3 years;Great company;"Great work and home life balance Great benefits Competitive pay
";"Hard to move up once you reach a certain point in your career
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-03;Associate Accounting Analyst/Financial Analyst;Current Employee, less than 1 year;Great Company;"The company culture is top tier
";"Dozens of roles in our department were migrated to foreign countries.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-01;Anonymous;Current Employee, more than 5 years;Outstanding;"Outstanding, the best company and laid back
";"None that I can think off
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-01;Analyst;Current Employee;Great company;"Great company great benefits very understanding
";"Growth is slow but there are many opportunities to learn
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-15;Natural Gas Scheduler;Current Employee, more than 5 years;Great company with competitive pay and great benefits;"Great people Great pay Great benefits Great opportunities
";"Frequent reorgs Goes through cycles of cutting too deep, then having to hire Inefficient processes at times
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-14;Electrical Engineer;Current Employee, more than 3 years;Great People;"First and second line supervisors are great. Work life balance is there. Great people.
";"Upper management tends to make bad decisions then promote the people who made them so they never to be accountable to the mess they leave. Lower management and individual contributor end up having to clean up after them.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-14;Customer Service Representative (CSR);Former Employee, more than 3 years;It's a job;"You get paid weekly. Safety is a important to the company.
";"Zero opportunity for any advancement or pay increase.
1 person found this review helpful
Helpful
Share
Repor"
2021-04-29;Human Resources Assistant;Current Employee;Great company if you are actually an employee;"Atmosphere, people, work duties, culture.
";"if you're a contractor you get no perks at all even though you work harder than most the employees there. Hard to get out of that to become full-time.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Sales Representative;Current Employee, more than 10 years;Good company but a little boring;"Great recognition of home/life balance. Good pay...especially when combined with the lower stress environment vs. other companies. Well managed company. Employees are are generally nice. Management/leadership team members is approachable/accessible and 'part of the team'. Management acts with integrity. Generally supportive of employee development. Amazingly supportive for an oil company (HQ in California and you can tell).
";"Very buttoned down and bland culture. All the personality has been scrubbed out...just not that fun on a day to day basis. Some of the office locations are so boring. Too quiet, no chatter, few friendships. Career path is mostly self directed...it's on you to figure out how to climb the ladder. Despite all the talk about diversity & inclusion there has not been much progress. Management team isn't really interested in 'diversity of thought' and don't appreciate opinions that run counter to management strategies. An amazing lack of spine when it comes to managing employees who aren't getting the job done.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Senior Technical Product Manager;Current Employee;Great Company;"Great Company to work for
";"Oil and Gas is very up and down
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Senior IT Specialist;Former Employee, more than 8 years;Seems good but not good;"Large corporation culture. No care employee anymore.
";"Layoff a lot and very often
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Process Engineer;Former Employee, more than 8 years;Bureaucratic;"I like the shift to renewable fuels and alternative forms of energy.
";"O&G business means ups and downs and with that comes ""resource optimization"", which means business reorganization every few years and constant change and inability to focus on delivering products efficiently to market.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Human Resources Business Partner;Former Employee, more than 1 year;This company is not for everyone;"Benefits, flexible work schedule, vacation, bonus
";"Very bias, does not reward hard workers, you will be pushed out if you do not suck up to management, will be written up for the smallest thing, they claim to be family oriented but are not, the Chevron was is a big joke
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Product Owner;Former Employee;Slow Moving Giant;"Big Company Security - Benefits and Pay are excellent.
";"Culture - passive / aggressive culture that values individual performance over team
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-26;Attendant;Current Employee, less than 1 year;Cool place to work;"good pay kick back at times
";"lotto customers and can get busy at times
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-10;Financial Analyst;Current Employee, less than 1 year;Just okay;"Opportunities for travel if you want to move all over the globe for career advancement opportunities.
";"Back slapping mentality. You cannot apply for jobs based on your relevant skill set and experience. You must be in with one of the career development sponsors to have your name put in the hat for any open positions.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-24;Anonymous;Former Employee, more than 8 years;Best employer;"Great company with great people. Supportive, collaborative, and innovative company.
";"None, I have no cons to mention.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-24;Chemical Engineer;Current Employee;NA;"Good so work good pay good work life
";"Not easy to move up the ladder
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-22;Transportation Team Lead;Current Employee;Great company;"Schedule , work load, people
";"Advancement is slow if not an engineer
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-07;Electrical Instrumentation Specialist A;Former Employee, more than 5 years;Good people, decent pay, liberal Bureaucracy;"Lots of good people. Pay was good. Great training programs.
";"Big company made you feel like a number. Slow steady rise up the hill of retirement. Worked in a specific little area. Couldn’t be free to move and think freely to improve ops and production needs.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-05;Project Engineer;Current Employee, more than 8 years;Good;"Good pay, great people, get to learn new things
";"Work is slow, difficult to get things done
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-21;IT Analyst;Former Employee, more than 10 years;Great Safety Culture;"Friendly people. They care about their employees.
";"Can be hard to advance or change groups.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-05;Technology Marketing Manager;Current Employee, more than 8 years;Great company undergoing transformation to better Heights;"Low stress levels. Great work environment. Competitive pay relative to other players in similar industry.
";"Old school leadership very difficult to adapt to changes but making progress. Slow decision making process but plans in place to improve on this aspect.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-20;Student Technical Assistant;Former Employee, more than 8 years;Great company and great pay and benefits;"Pay, benefits, career development, people
";"Competitiveness, moving people too much, politics
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-17;Learning and Development Advisor;Current Employee;Great place to work;"Good corporate culture, benefits package
";"Multiple reorg during last few years
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-02;Construction Coordinator;Current Employee;not too bad;;"ruction Coordinator 
Recommend
CEO Approval
Business Outlook
Pros
great benefits, good insurance , nice
Cons
Managers fro Mississippi can not accept diversity
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-15;Machinist;Current Employee;Great environment;"Great place to work, family oriented.
";"I don't have any cons
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-29;Plant Operator;Current Employee;Head operator;"Good initial annual pay & benefits.
";"Not good enough for Southern California though, I commute almost 60miles one way to work. Had to move that far away from work to afford a home.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-27;Process Engineer;Former Employee, more than 3 years;Process Engineering management not supportive. A lot of burn out and low morale in the PE group.;"Good benefits, pay, and carrer oportunities.
";"Oil business very volatile and with declining perspectives.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-28;Production Engineer;Former Employee, more than 8 years;Process orientated;"Pride to work for multi-national company
";"Meetings, bureaucracy, arbitrary performance review, subtle bias towards racial background
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-12;Research Scientist;Current Employee;growth with company;"you have opportunity to learn a lot of advanced stuff here.
";"No cons at this point
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-27;Cashier/Deli/Sales;Former Employee;I fell in love with my husband there, but don't work there if you can avoid it;"Corporate does take an interest in talented individuals
";"You basically have to work there for a long time, sleep with the boss, or sell people on bad credit cards to really go up the chain of command, regardless of qualification.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-26;Sales Associate;Former Employee, more than 1 year;Nothing Special just a regular job;"Easy and simple job without hassle
";"No paid time, no benefits, no promotions
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-27;Anonymous;Former Employee, more than 10 years;Ok Company;"Good Benefits, Well known and good external reputation, Industry
";"Not a good place for minorities wanting to advance
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-25;Account Manager;Current Employee, more than 5 years;Chevron review;"Great work life balance the opportunity to try totally different career paths is encouraged.
";"Old-school philosophy the old boys club still exist not many women and management positions culture of diversity and inclusion is still not there
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-09;Business Analyst;Current Employee;Analyst;"Good work life balance with every other Friday off
";"Employees have limited experience working at other companies
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-08;Safety Specialist;Current Employee;Financially supportive;"Benefits of Chevron are very strong. They take care of their employees financially, especially when relocating.
";"The financial support obviously has some strings attached.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-23;Order Entry Representative;Former Employee, more than 5 years;Chevron;"Good stock options and benefits
";"Very strict schedule to adhere to. No flexibility
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-07;Financial Analyst;Current Employee, more than 3 years;Great Company- Great People;"Great culture, tremendous compensation. Great benefits and work life balance. Really the best company I’ve worked for in my career.
";"Some times work can be low value and time consuming . But in the middle of transforming the way we work so hopefully this changes soon.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-07;Procurement Specialist;Current Employee, more than 3 years;Great company;"Great company to work for
";"none I can think of at this time
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-07;RPA Blueprism Developer;Current Employee;Good Company;"Healthy Work Environment in office
";"Nothing negative to explain about company
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-20;Mechanic;Current Employee;Better than most;"Pays well Schedule Nice bonus Safety oriented Cares about people
";"No room to move up
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-02;Senior Business Analyst;Current Employee, more than 1 year;Great company to work for but its completely dependent on O&G swings;"- Competitive Pay - Growth Opportunities - Good Work-Life Balance - Company is effectively structured to compete in O&G industry - Great 401k program & other benefits
";"- Isn't shifting its core business away from O&G so it susceptible to the swings in oil price. - Will have layoffs in the future when oil price tanks again. - Many employees are quite focused on their personal optics as they like to move between roles often.
Verify your email to continue reading or Resend email
1 person found this review helpful
Helpful
Share
Repor"
2021-04-06;Senior IT Professional;Former Employee;Great benefits;"Great benefits if there long term
";"Market volatility affects lay offs
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-20;Senior Advisor;Current Employee;Getting better all the time;"pension, retirement security, stability, opportunity to change jobs and move around the company
";"lower upside potential in terms of big growth
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-04;Finance Analyst;Current Employee;Good company;"Room to grow Good managers Low turnover
";"Work life balance Not always transparent Slow in technologies/digital
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-04;Data Analyst;Current Employee, more than 10 years;Amazing company to work for;"good work life-balance; excellent employee training opportunities; good salaries
";"oil and energy industry ups and downs
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-16;Gas Pump Attendant;Current Employee;Gas;"Pumped gas, like all the time
";"Didn't get to pump enough gas
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-01;Software Engineer;Current Employee;Good;"Very diverse and inclusive workplace. Also offer jobs outside of US.
";"Very big corporation. Have to really advocate for yourseld.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-01;Software Engineer;Current Employee;Chevron Software Engineer;"They pay their employes very well.
";"You have to work long hours sometimes
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-14;Customer Service Representative;Former Employee, more than 3 years;Customer service;"Easy job , weekly pay, flexible schedule
";"Customers are rude , no employee discount
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-29;Customer Service Representative;Former Employee, less than 1 year;Was more fun that I thought;"Worked alone, fairly simple, nothing to hard, pretty safe considering
";"Breaks are quick, can't sit down
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-13;Project Engineer;Former Employee, more than 3 years;Better than ExxonMobil;"The company is more people-focused than some other large oil and gas companies. Work-life balance is good with the opportunity to work 9-80s.
";"It is still an oil company with a somewhat antiquated work culture.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-12;Manager;Current Employee, more than 10 years;Very good company, highly political culture;"Chevron makes a difference in the world, so your work is valuable. You can have multiple career paths without having to leave for another company. The work is complex and challenging. Chevron's reputation opens many, many doors.
";"Lots of internal politics. Very, very passive aggressive. New ideas can face a lot of inertia. Stated values are not always applied -- can be vulnerable to saying one thing and doing another. Performance feedback is not always clear.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-11;Process Safety Engineer;Current Employee;Good Company to work for;"9/80 schedule and good salary
";"Re-orgs about every 3-5 yrs and is becoming more and more woke
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-11;Anonymous;Former Employee, more than 1 year;OK;"Good Pay and Great Benefits
";"Too many hours per week
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-25;Lubricants;Current Employee;Fantastic;"Great culture and benefits. Really care about employees
";"None that come to mind
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-07;Engineer;Current Employee;Tough, smart, overworked;"Great leaders. Smart employees. High level of ownership and self-motivation. Lots of career options. Integrated oil. Multiple work locations.
";"Hubris. Can care more about results than employee input/morale. People who talk more get promoted faster. D&I is well intentioned, but is mostly talk. I’m exhausted. Way too slow to change/adapt. Pulling back on central orgs has put more on each employee. Underpaid.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-23;Scrum Master;Current Employee;Great cultutre;"People, Culture, Diversity, Everything is just great
";"low pay a lot of bureaucracy
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;Drilling Engineer;Current Employee;Great place to work;"Inclusive culture, generally good work-life balance, great co-workers.
";"Commonly referred to as the fast follower. Chevron often waits for other companies to do things first before exploring new technology or plays.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-23;Senior Completions Engineer;Former Employee, more than 10 years;Good compensation;"Good job culture and opportunities overseas
";"Unclear performance evaluation system and too much politics
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-23;IT Engineer;Current Employee;Diversity;"Positive Acceptance and Team Collaboration
";"Just like all places there are still some old school cultures that are currently growing
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-06;Process Engineer;Former Employee, more than 5 years;Good benefits good people;"Great work like balance and good benefits
";"Can be a bit too heavy in management
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-05;Human Resources Advisor;Former Employee, more than 10 years;great Learning opportunity;"Great learning and growth opportunities
";"Way too many layers of leadership. difficult getting things done sometimes
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-05;Senior Manager of Executive Communications and Engagement;Former Employee, more than 8 years;Problematic work culture within corporate function;"People, technology, sweep and global scope of the business,
";"While great people abound, bureaucratic politics within the public affairs function sapp potential.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-21;Self Employed;Former Employee;company headline;"good company, great pay, decent managment, excellent opportunities
";"Corporate culture can eat at you
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-19;Manager;Former Employee;Great Place to work;"Flexibility and great atmosphere for employees
";"Any cons, great place and people
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-18;Manager;Former Employee;Great place to do great work;"Smart, capable, challenging work, immersed in innovation
";"Structure career progression and compensation
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-01;Human Resources Analyst;Current Employee;Room for growth if you take charge;"There are plenty of resources and people to help you grow. Sensible work culture.
";"There’s little structure to help you figure it out. You have to do it all in your own with a good bit of luck. Almost zero D&I at the top. Lots of overpaid support staff who help leadership that possess minimal technical skills.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-16;Geoscientist;Former Employee, more than 5 years;great benefits;"compensation, 401k, good worklife balance
";"job might get routine, oil business in general may be volatile at times
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-17;Advisor;Current Employee, more than 8 years;Good company;"Excellent company to work for
";"Sustainability of legacy o&g business
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-30;Land Representative;Former Employee, more than 5 years;Good learning experience, but difficult to move around;"Good benefits, nice people, great work/life balance
";"Very difficult to advance from an individual contributor level, or move departments
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-29;Kitchen Manager;Current Employee;Family owned;"Family owned Non-competitive hours Mostly employed college students Will work with you on schedule (if in school)
";"Family owned Mostly 20-26 year old temporary workers
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-28;Geophysicist;Current Employee;Work Culture;"Excellent work culture Great co workers
";"Long working hours are not good
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-25;Public Affairs;Former Employee, more than 8 years;Great Company;"Good benefits at all levels
";"Poor management of talent and high potentials
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-26;Manager;Current Employee, more than 10 years;Big company;"Competitive among its peers. Strong position in the industry.
";"A bit too bureaucratic. Hard to get things done simply or quickly.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-26;Unemployed;Current Employee;Great place to learn necessary life skills.;"A lot of skills including inventory, stocking, communication, and leadership skills were required and taught.
";"Long work days with almost no breaks and an overload of work that had to be done simultaneously.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;Technical Lead;Former Employee, more than 10 years;Ok;"Ok but not what it used to be
";"cyclic industry, lots of politics
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-09;Process Engineer;Current Employee, more than 5 years;Great company culture, though promotion may be slow;"Company culture is strong in Los Angeles area refinery Benefits are good, most technical staff works 9/80 schedule Seems to be non-hierarchal, open door policy means something from most managers
";"Recently losing talent in recruitment and attrition, due to competition of tech industry in California Not as progressive other industries, though ahead of the other Energy companies
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-23;LMS Administrator;Former Employee;Great culture;"The people are great to work with.
";"There isn’t much room for growth.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;IT Senior Business Analyst;Former Employee, more than 10 years;Great place to work;"High salary, good work life balance
";"Chevron's IT is way behind other companies in technology
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-25;Petrophysicist;Former Employee, more than 8 years;Great benefits;"Major oil and gas company with contacts to vendors and other major oil and gas companies
";"Limited advancement opportunities, check the box assignments
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-14;Project Manager;Current Employee;NA;"I really like the people here. Feels awesome.
";"Tired all the time. Need extra support.
Verify your email to continue reading or Resend email
1 person found this review helpful
Helpful
Share
Repor"
2021-03-23;Anonymous;Former Employee, more than 8 years;Gas station;"Good pay fun people to with
";"Worked as a skeleton crew
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-22;Process Engineer;Former Employee, more than 3 years;Good, stable job;"Great mentorship, many opportunities to learn new technologies and participate in international projects
";"Typical slow moving giant corporation, and you may feel that your contributions make minimal impact on the grand scheme of the project
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-07;Anonymous;Former Employee, more than 3 years;Easy;"Low pressure slow moving good people
";"This is a very bureaucratic company
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Well Site Supervisor;Current Employee, less than 1 year;Best Job Ever;"Best job ever, I wake up every day excited for work.
";"Nothing, I love my job.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-19;Supply Chain;Current Employee, more than 10 years;Great place to work;"Work life balance, career opportunities
";"Susceptible to downturns, slow to respond to digital progress
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
