date;employee_title;employee_status;review_title;pros;cons
2018-07-30;IT Analyst (New Hire Program);Current Employee, more than 1 year;IT New Hire Program;"Outstanding pay and benefits. New Hire Rotation Program provides maximum experience and exposure. Company culture is amazing. Everyone's always smiling and truly enjoys their time there.
";"Location. Top management's opposition to the current benefit of working remotely found at most other companies/IT departments.
"
2018-07-21;Anonymous;Former Employee;Technical Assistant;"Excellent work environment, great people, training availability. I loved it there
";"When the price of oil dropped, they cut off personnel indiscriminately. Even a married couple with a child recently diagnosed with cancer. HR failed horribly doing this.
"
2018-07-13;Production Supervisor;Current Employee, more than 10 years;Console/Production Supervisor;;"le/Production Supervisor
Jul 13, 2018 - Production Supervisor in Linden, NJ
Recommend
CEO Approval
Business Outlook
Pros
Phillips 66 is a great company with lots of benefits.
Cons
Sometimes they don't value experience.
"
2018-07-12;Anonymous;Current Employee, more than 10 years;Excellent Pay and Benefits;"Total compensation is amazing. Work load is not bad.
";"Promotion within the company is very limited over long term. Systemic barriers prohibit promotion. Easier to leave the company.
"
2018-06-28;Staff Geologist;Former Employee;Geoscientist;"Good people with strong technical skills
";"Lots of reorganization and people changing jobs
"
2018-06-04;Anonymous;Former Employee;Geologist;"typical American company, easy environment, good team work, fair salary and bonus.
";"bad HR team, always try to cheat employees
"
2018-06-27;Anonymous;Former Employee;Paper Pushing at a whole new level;"The people you work with.
";"The management has a tendency to react to situations in the worst possible way.
"
2018-05-14;Anonymous;Former Employee;Good Company;"pension, great 401K match, flex hours
";"NA NA NA NA NA
Be the first to find this review helpful
Helpful
Share
Repor"
2018-04-28;Anonymous;Current Employee;COPs a great company;"You will get to work on fulfilling projects.
";"Your career may become stagnate if you’re not a high performer.
"
2018-04-20;Project Manager;Former Employee, more than 8 years;Great Company;"Great company culture of caring people that are understanding and flexible to your needs as possible.
";"Lots of red tape and antiquated ways of thinking at times. They haven't done well at being agile enough to keep up with some competitors.
"
2018-04-27;Anonymous;Current Employee;PE;"Good benefit and great culture
";"Lack of career development opportunity
Be the first to find this review helpful
Helpful
Share
Repor"
2018-04-06;Anonymous;Former Employee;IT Projects Lead;"Awesome Company with great compensation package and benefits. Very family friendly culture.
";"I can't think of any except for Oil and Gas business fluctuates a lot.
"
2018-04-04;Staff Reservoir Engineer;Former Employee, more than 10 years;Good benefits and pay, but poor work environment;"Good benefits - 410k match, cash savings account, RSU, insurance Large company
";"Supervisor and management underqualified and those being promoted ""yes men"" Low accountability and responsibility on individual contributor level Mostly limited to unconventional L48 Not much mobility upwards, or meaningful development moves
"
2018-04-01;Network Analyst;Former Employee, more than 5 years;Good and bad, room for improvement;"Pay was good, vacation was good, easy place to work. Way overpaid for what they asked for, job was simple
";"Management is based on the good ole boy system. Rating system is very skewed, they don’t care what you bring to the table but who you are friends with. Management is more interested in status quo and not innovative ideas
"
2018-03-07;Anonymous;Former Employee, more than 1 year;Good;"Good company. good company good
";"Nothing bad. all is good
"
2018-02-19;Facilities Engineer;Current Employee, more than 5 years;Great compensation but lack of opportunities;"Good benefits - 401k matching, bonus structure, great gym, healthcare plan Good people 9/80
";"vacation policy - not enough vacation for early career or flexibility with schedule lack of younger people in the office due to layoffs lack of opportunities/movement due to layoffs
"
2018-03-03;Anonymous;Former Employee, more than 10 years;Accounting Associate;"Excellent pay and benefits including flexible work schedules.
";"Market fluctuations many times will cause no raises. Forced ratings at appraisal time.
"
2018-02-08;Data Entry Clerk;Current Employee, less than 1 year;Data Entry;"The Experience was very understanding and i had fun doing what i love in the office setting.
";"It was a Contractor position and they were being sold to Hill Crop.
"
2018-02-06;Vice President of Business Development;Former Employee, less than 1 year;Category manager drilling and completions;"Quality of colleagues amd geographical extend of operations. Very nice facilities I clung gym, Dentist and doctor on site.
";"I miss the Can do attitude. CoP is quite Political and days are packed with a bunch of meetings.
"
2018-01-31;Architect;Current Employee, more than 8 years;Awesome company;"Everything about company is awesome like Benefits, culture, health insurance, facilities etc. company lets you show your passion/talent . Everything is good about the company
";"I don’t think there are any negative factors about the company. I like everything except few old people issue but it’s there in most of the companies
"
2018-02-15;Finance;Current Employee, more than 5 years;Sinking Ship;"Back in the day... when money was rolling in, this was the place to be.
";"Company hasn't focused on employees in a long time. Unless you are an engineer.
"
2018-01-16;Anonymous;Current Employee;Project Enginer;"Good work/life balance and people.
";"Lack of consistency on future plans as an organization.
"
2018-01-12;Senior Advisor;Former Employee, more than 10 years;ConocoPhillips;"9/80 program, employees are free to express their opinion to all levels of management, flexible work hours and they encourage you to create a balance between work and family.
";"Oil and Gas prices is a major factor in the company success. As prices goes up so do the company's profits and as the prices fall so does the profits and employment.
"
2018-01-09;Anonymous;Current Employee, more than 5 years;Great Company;"Large, diverse company with great salary, benefits, and work/life balance options. 9/80 schedule is a life changer. Industry leader in technology, respect, and size. 1st class Houston facilities including a beautiful gym.
";"Not a strong culture of cross-functional work, company likes to pigeonhole you into one role. Not many opportunities for international rotations any longer. Managers tend to 'manage up' instead of managing those working below them and developing their skills.
"
2018-01-23;Advisor;Former Employee, more than 10 years;Survey;"Pay is very competitive benefits location training for new hires in certain areas flextime work hours
";"Constant Layoffs direction on evaluations appreciation of experience workers Supervisory management skills can be poor at times Mentor program needs development
"
2018-01-07;Systems Administrator;Current Employee, more than 3 years;System Administrator;"There are great benefits including 401k, pension, medical, dental, and vision. There are also career development options. Cross function training available too.
";"The oil and gas Industry is cyclical and can be an uneasy work environment. My current supervisors is a micro manager and can make it difficult to work.
"
2018-01-21;Anonymous;Former Employee;Manager;"Equitable treatment, great pay and advancement
";"Noncareer paths are narrow. Demanding hours.
"
2018-01-20;Engineer;Current Employee;No career advancement;"Compensation is competitive, work schedule is competitive, 9/80’s.
";"No career advancement available except for the few “blessed” elite. The company has sold assets/compressed thru the downturn cycle, and management has been advertising their new strict capital schedule for the next 5 years. Great news for Wallstreet, bad news if you’re looking for career advancement. Management is over staffed and minimal “organic”growth results in the assignments that would advance your career being off limits/out of reach for the foreseeable future.
"
2018-01-03;Anonymous;Former Employee;Best company to work for in Alaska;"Smart, professional employees, who care about their work and treat each other well.
";"None worth mentioning, a great place to work.
"
2017-12-27;Anonymous;Current Employee;Good payment, big politics.;"Good payment. Good gym.
";"A lot of politics. Especially during the lay-offs.
Be the first to find this review helpful
Helpful
Share
Repor"
2018-01-04;Anonymous;Former Employee;customer service;"creative environment to work in
";"there was no room for advancement
Be the first to find this review helpful
Helpful
Share
Repor"
2017-12-14;Anonymous;Current Employee;Good Company;"Company has been good to me even through the downturn.
";"There are politics but no more than you would expect from any large company.
"
2018-01-16;Anonymous;Current Employee;not a good company to work for;"big company with alot to offer
";"lots of politics and not enough room for improvement
Be the first to find this review helpful
Helpful
Share
Repor"
2017-12-04;Maintenance Associate;Current Employee, more than 8 years;maintenance/janitor;"I live a block away, it would be convenient for you and me both I can show up on a moments notice (if needed) I have worked in several gas stations long ago in Illinois at that time it was a full service gas station.
";"I can think of any downsides My schedule can be flexible would be living close to be on time to work. I am some mechanical repairing items I have ran a sheet metal shop for the last 30 years and have much experience in repairs. minimal auto mechanical experience also (last resort)
"
2017-12-01;Geologist;Former Employee, more than 10 years;Great Company;"Very professional, results-driven, learning environment.
";"Only small things which differ by manager. Greater access to training desirable.
"
2017-11-25;Anonymous;Former Employee;All gravy;"They have a great work environment.
";"Not much bad to say about them.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-12-06;Anonymous;Current Employee;CoP Review;"Work life balance is a plus.
";"Old management. Very little diversity in leadership.
1 person found this review helpful
Helpful
Share
Repor"
2017-11-21;N/A;Former Employee;Overall a good place to work;"All of the locations I worked at had friendly employees. The company is always happy to help you grow.
";"Oil prices dictate the overall feeling.
"
2017-12-10;Engineer;Former Employee;Oil and Gas little future;"Decent pay and benefits, little else
";"Very little long term employment opportunity
Be the first to find this review helpful
Helpful
Share
Repor"
2017-11-17;Anonymous;Former Employee;Attorney;"Worked with very talented people.
";"Typical big company culture is draining
"
2017-11-12;Facilities Engineer;Current Employee, more than 8 years;Facility Engineer;"1. Great Salary and Benefits 2. Peers are very supportive and understanding of with each other, as well as the task at hand.
";"1. Vision and Mission of the Company's Future Direction is not Transparent 2. Management seems to be all over the map, when it comes to long term decision making and targeted focus area wither that is lowering cost, increasing production, or optimizing facilities.
"
2017-10-24;N/A;Former Employee;GIS Intern;"-Learn an extreme amount about GIS and the Oil&Gas Industry -Given projects that are actually used by the company -Real world experience -Add fun elements for interns (intern + mentor events, summer sports competitions, buddy to help with the social atmosphere)
";"Internship(multiple) does not lead to job. Even after multiple summers.
"
2017-11-05;Anonymous;Former Employee;Beauracracy Above Productivity;"Great pay and overall benefits. Very talented workforce and an emphasis to give back to the communities it operates around.
";"An abundance of red tape. A culture that strives to be second best, really. For example, adopting the moniker of “fast follower” in times of low commodity prices. Always going to be a day late and a dollar short, which is troubling when finding value is more difficult than ever.
"
2017-10-29;Advisor;Current Employee, more than 5 years;Okay, but hard to move up;"9/80, Vacation time ,Peers,Salary
";"There is no career progression.
"
2017-10-15;Rotating Equipment Tech;Former Employee, more than 8 years;Ok, lots of corporate garbage;"Good pay, great benefits, worked with some really great and talented people, worked on a ton of different equipment there were some really good Supervisors
";"Not run great, trouble managing their money, there was an incredible amount of wasted money and talent. Had hoped to retire with them.
"
2017-10-13;Senior Geophysicist;Former Employee, more than 10 years;Great benefits / Lots of politics;"Company has great pay and benefits and the latest technology, which makes working there exciting.
";"Lots of back-room politics and good-old-boy stuff when it comes to promotions or choice projects. Women definitely don't get the same level of respect as men.
"
2017-10-10;Anonymous;Former Employee;Eh;"experience, the refinery workers are good to work with
";"The yearly review process is broken and doesnt work...when neither of your two bosses can tell you why your rating is what it is
"
2017-09-21;Anonymous;Current Employee;Good place to work;"Nice people, positive environment
";"Company has been downsizing for several years, not as many global opportunities now
"
2017-09-07;Intern;Former Employee, less than 1 year;Good Company;"Fantastic team to help mentor and train you as an intern.
";"None that I can think of.
"
2017-10-11;Engineer;Former Employee;Company fell hard;"Pay and benefits and good times were good.
";"Rounds and rounds of layoffs. Politics. Everybody still there is looking at different companies and new jobs trying to get out.
"
2017-09-06;Anonymous;Former Employee;Technical Position Review;"Excellent salary, good resources for technical development and related positions, and they utilize the latest technology solutions.
";"Large corporate bureaucracy and standardization, sometimes doesn't allow for a great deal of innovation or independent creativity.
"
2017-09-06;N/A;Former Employee;A great Company to work for;"Many opportunities to succeed in form of continous trainning
";"Units or departments are being made smaller due to being an E&P business
"
2017-09-03;Anonymous;Former Employee, more than 10 years;Great Place to work;"ConocoPhillips is a great place to work in that you have the ability to learn and grow. They have allot of very talented people and a friendly environment that promotes growth.
";"ConocoPhillips has had to go through all of changes to get to the right size in a challenging environment. I think all of their experienced people were force out the door and we will see the effects of that in the future.
"
2017-08-15;Anonymous;Current Employee;Real Estate Planning;"Compensation, Benefits, People, Work life Balance
";"Current state of O&G Industry
Be the first to find this review helpful
Helpful
Share
Repor"
2017-08-10;Anonymous;Former Employee;Engineer;"Great Benefit packages, stock options, 401k matching program and medical insurance. Friendly work environment.
";"No longer an integrated oil and gas company and thus fluctuation in oil price creates a big impact on company stock price. This is true for all upstream oil and gas companies.
"
2017-08-09;Anonymous;Current Employee, less than 1 year;Best benefits;"Pay and benefits are both very good.
";"I don't think there are many cons.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-08-22;Staff Analyst;Current Employee, more than 5 years;Staff Analyst;"Great benefits with great pay
";"Very prone to layoffs due to dependency of commodity prices.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-08-07;Anonymous;Former Employee;Good first company!;"Work-life balance 9-80s Good people working as individual contributors Good assets Super consistent bonuses and pay structure
";"Lots of apathy Upward mobility seems stalled Management can be clueless
"
2017-08-07;Anonymous;Former Employee;Steady and laid-back;"Very laid back culture, well paid, great management structure
";"Overstaffed in financial services; work can become mundane and easy for more experienced employees.
"
2017-08-11;Process Engineer II;Former Employee, more than 5 years;Meh;"didn't have to dress up for work
";"Year end reviews/ratings were nebulous and determined without your input
"
2017-07-27;Anonymous;Current Employee;IT Analyst;"Great pay, great growth potential, a pension with full vestment in three years.
";"There really are not any cons. It's in a small town and that can be a challenge to some.
"
2017-08-11;Financial Analyst;Former Employee, more than 10 years;Directly Tied to Oil Price;"Nice pay and benefits originally, attempt to give work-life balance.
";"Few upward opportunities, spin-off of refining assets eroded the companies ability to weather oil price swings.
"
2017-08-07;Petroleum Engineer;Former Employee, more than 1 year;Petroleum Engineer;"Very friendly culture Great pay Unbeatable benefits
";"Company does not seem to be on the cutting edge of the oil and gas industry. Large company is slow, inefficient
"
2017-07-24;Anonymous;Current Employee;Mariner;"Great leadership, good benefits, and I feel my managers actually care about me.
";"Retention is high, so it takes a while to move up.
"
2017-07-09;Geoscience Technician;Current Employee, more than 3 years;Great Company and Benefits , Challeging work;"Awesome benefits, challenging work, smart co workers, employee recognition
";"Heavy workload after layoffs, change management struggling to act like a true independent.
"
2017-06-30;Anonymous;Current Employee, more than 3 years;Field operator;"Good benefits, get coworkers. Company truck
";"Management, COP stands for change of plans. Better get used to nothing getting done on time
"
2017-06-21;Data Warehouse Architect;Current Employee, more than 3 years;Good place to work;"Good benefits and work life balance. Good people to work with.
";"Layoffs Round 1 , Layoffs Round 2 , Layoffs Round 3 , Layoffs Round 4
"
2017-06-21;Anonymous;Current Employee;ConocoPhillips;"Competitive pay and benefits, flexible scheduling
";"Living in Bartlesville, unstable oil environment
Be the first to find this review helpful
Helpful
Share
Repor"
2017-06-28;Anonymous;Current Employee;Finance;"Excellent compensation Excellent benefits package Promotion opportunities Special recognition award potential
";"Big company layers Slow to change Stagnant management
"
2017-06-18;Senior Reservoir Engineer;Current Employee, more than 8 years;Senior Reservoir Engineer;"competitive pay, well positioned to survive low oil cycles
";"lack of proper empowerment and unstable employment
"
2017-06-01;Financial Analyst;Former Employee, more than 3 years;Financial Analyst;"Good benefits, top talent.
";"Cyclical with layoffs. Location in Bartlesville is rough on commuters
"
2017-05-31;N/A;Former Employee;Great place;"Wonderful work-life balance, top of industry compensation package, great development program
";"Leadership lacks clear vision of how to approach volatility of industry. Can make the tough times feel tougher.
"
2017-06-05;Financial Consultant;Current Employee, more than 8 years;Supply Chain contract;;"ltant in Houston, TX
Recommend
CEO Approval
Business Outlook
Pros
Great salary but downturn has force layoffs the last fees years. Great benefits and profit sharing for all workers .
Cons
Layoffs has taken place over the past three years. Yearly force ranking for employees. This is not got for morale.
"
2017-06-08;Anonymous;Current Employee;Financial Accounting Analyst;"Was once a happy, family-oriented environment. Plenty of young, bright employees.
";"Upper management allowed politics and lack of longevity in their planning to destroy the camaraderie. Most bright, young employees have left the company.
"
2017-05-22;N/A;Former Employee, more than 8 years;Principal Completions Engineer;"Great work environment, good open door policy.
";"Most of the experienced engineers have been laid off/retired
Be the first to find this review helpful
Helpful
Share
Repor"
2017-05-30;HSE Advisor;Current Employee, more than 5 years;Doing Business Better?;"Pay is above average. Technology makes work easier. Work life balance is good.
";"They are confused about who they want to be when they grow up. Management by committee. A bunch of buzzwords. No empowerment. No Leadership. Don't eat their own recipes.
"
2017-05-10;Project Cost Analyst;Former Employee, more than 10 years;It's been rough during the oil price downturn.;"Good pay, good benefits, good coworkers. Even during the downturn with two rounds of layoffs, the company has treated it's employees well.
";"While oil prices remain low, don't look for much career growth. There were more opportunities before the split between the downstream business (Phillips 66) and the upstream business (ConocoPhillips).
"
2017-05-15;Anonymous;Current Employee, more than 3 years;A great company to work for.;"Excellent benefits and flexible work schedule
";"Some work done after hours can be hectic.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-05-11;Senior Accountant;Former Employee, more than 10 years;Sr Accountant;"Great company - until oil prices dropped, so sad to see it now
";"Selling a lot of assets, morale low.
"
2017-05-25;Anonymous;Current Employee;Limited Opportunity;"Great work life balance and stress free.
";"Deathly slow upward mobility, non-challenging work, limited responsibility, etc.
"
2017-05-09;Anonymous;Current Employee;lead;"good pay and benefits, good pension
";"unstable, managment top heavy, layoffs
Be the first to find this review helpful
Helpful
Share
Repor"
2017-05-08;Anonymous;Former Employee;Very fine;"The benefits were nice, appreciated the 9/80 schedule.
";"The past two years were incredibly stressful.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-05-04;Anonymous;Current Employee, more than 1 year;Ok;"Decent work-life balance. Nice gym facilities and convienence of on-site Doctor and dentist.
";"Not sure what strategy is. Limited advancement opportunities.
"
2017-04-29;IT Analyst;Former Employee, more than 1 year;IT Analyst;"Fantastic people to work with. Diverse opportunities for professional growth.
";"The industry is just not in a very good place right now, which can make people tense.
"
2017-04-23;Anonymous;Former Employee;Solid Company;"Good work-life balance, great people, and competitive salary and benefits. Interesting projects, and able to take on lots of responsibility if interested.
";"Can be hard to progress career/navigate politics. When the industry is up there seem to be infinite possibilities, but opportunities to grow are drastically limited during a downturn.
"
2017-04-23;Anonymous;Current Employee, more than 10 years;Maintenance specialist;"It's been a great company to work for
";"The company is going down hill at this time
"
2017-04-21;Financial Advisor;Current Employee, more than 10 years;Advisor;"technology, offices, proximity to home
";"outlook is very scary.. Selling a lot of assets after spinoff.
"
2017-05-04;Human Resources;Former Employee, more than 10 years;10+ years;"Decent Benefits - Words to fill requirement
";"Mid-level management, and some upper-level management, is lacking! Going through major layoffs!
"
2017-04-18;Anonymous;Former Employee;Senior Financial Analyst;"Upper Management is great, 9/80 schedule, and availability for growth
";"Lower management can sometimes be hard to work for,
"
2017-04-06;Anonymous;Former Employee, more than 8 years;Procurement Lead;"Excellent employee benefits and opportunities for advancement.
";"A never ending road to pander to Wall Street.
"
2017-04-22;IT Manager;Former Employee, more than 8 years;Mixed Review;"Excellent pay and benefits. Generous vacation and sick leave.
";"Management not in touch or honest in spite of claims of transparency. More concerned with self and crony preservation than staff.
"
2017-04-20;Mso;Former Employee, more than 8 years;Has the potential to be an outstanding company.;"Good pay, yearly bonuses, company sponsored events for families, flexible schedules, service credit for vacations, pension, severance package in case of layoffs.
";"Too much red tape to cut through in order to get something done.
"
2017-04-19;Anonymous;Current Employee;Good company that keeps downsizing;"great benefits and place to learn and advance career
";"continuous downsizing and miscommunication between management and employees
"
2017-03-29;Senior Administrative Assistant;Former Employee, more than 10 years;Sr Administrative Assistant;"Great place to work. Employees were treated well company believed I in our , and our families health and well being. Company very family oriented.
";"When downs come along it hours more than the bottom line.
"
2017-03-29;N/A;Current Employee;Great work life balance;"great work life balance at this company
";"slow and stagnant. Need more opportunities to learn more
"
2017-03-30;Anonymous;Current Employee;Financial Analyst;"Benefits. Pay and so on
";"Questionable management skills. Hard to move
Be the first to find this review helpful
Helpful
Share
Repor"
2017-03-29;Senior Supply Chain Coordinator;Current Employee, more than 5 years;Work Life balance;"Fantastic benefits, truly committed to a providing employees with a good work life balance, 9/80 workschedule, competitive pay
";"Ranking system flawed, as with any company there are lots of office politics within certain organizations
"
2017-03-24;Anonymous;Current Employee, more than 5 years;Pretty good if you have family in town;"Good pay, the job is fairly easy going.
";"Lack of challenge and growth. Stagnation.
"
2017-03-14;N/A;Former Employee;A Great Place to Work;"Wonderful facilities, professional managers, and friendly staff.
";"No cons for this job.
"
2017-03-24;Anonymous;Former Employee, more than 3 years;The Good, the Bad and the Ugly;"Exceptional pay and benefits, 9/80 option, peers are great to work with.
";"Work is in silos. No backups. Poor morale, pitiful management direction
"
2017-03-07;Senior Geoscience Technician;Former Employee, more than 3 years;Sr. Geoscience Technician;"Good management, onsite weight room, exercise equipment, basketball court, Olympic size pool, great people, good benefits and pay
";"Not many downsides to the company from my point of ciew
"
2017-03-06;Staff Financial Analyst;Former Employee, more than 3 years;Great company!;"Fantastic company to work for. Great benefits. Brilliant bonus structure.
";"No flexibility on working from home.
"
2017-03-06;Anonymous;Current Employee;Finance;"Benefits, Work Environment, Industry Reputation
";"Job Security, Favoritism, Career Management
Be the first to find this review helpful
Helpful
Share
Repor"
2017-03-19;Anonymous;Former Employee;Wells Engineer;"Pay, benefits, work/life balance in the anchorage office
";"vacation, political games, job movement, managers do not manage....
"
2017-02-26;Facilities Project Engineer;Current Employee, more than 5 years;Great in the good times, awful in the downturn;"Pay and benefits, opportunities, training classes
";"Even if you are a high potential candidate, a bad boss can ruin all career acceleration. Downturns suck.
"
2017-02-24;Anonymous;Current Employee;ConocoPhillips Review;"Alternate work schedules are a plus
";"Poor communication from management from time to time
Be the first to find this review helpful
Helpful
Share
Repor"
2017-03-06;Anonymous;Former Employee;Not a bad place to work;"Good work life balance and all that
";"Too many management layers and stuff
Be the first to find this review helpful
Helpful
Share
Repor"
2017-02-17;Anonymous;Current Employee;Employee;"You will work with friendly people
";"Unlike what they tell you, ratings are not really based on performance. Instead, they're based on how well you get along with your supervisors
"
2017-02-17;Anonymous;Current Employee;Good Company;"Great culture, good salary, extremely flexible work hours
";"Terrible location (Bartlesville Oklahoma). Need to move.
"
2017-02-21;Geologist;Former Employee, more than 5 years;Oil and Gas Exploration;"The company has strong heritage assets, and may kind caring people. There are many smart talented people. However, overarching corporate vision and smart business decision making are lacking. The work scheduling with every other friday off schedule is fantastic. I also never found it a problem to get away for doctors visits or any sudden family needs. The Houston campus is beautiful, and has excellent exercise facilities and gym staff. Compensation is great. But let's be honest; CoP fits the norm with the rest of the oil and gas industry good paying jobs and benefits. There is a common comment that there is good work life balance. I agree as this is the case for most teams and employees. The norm for a team is to have an abundance of team members which many get used to being able to take 1.5 hour lunches and leave work before 5pm. This is made possible by having too many employees on low activity teams, with certain select employees or teams do the majority of the work.
";"Politics, bureaucracy, bloated, games. Let me give a disclaimer that I was laid off. While you may think that I am bitter at CoP for for the loss of my employment, I would have given this same review while employed if I had known about these glassdoor reviews. There is WAY to much focus on playing the game rather than running a business. Employees and more specifically managers are too involved in furthering their career than making good business decisions. From my experience, managers spend more effort building their fiefdom, climbing upward of around than ""managing"" their teams, or actually being a leader. The CEO Ryan Lance and other exec's want the company to be a nimble aggressive quick mover. Unfortunately, the system is clogged with managers who are trained in the big company political system, or are bottle necked by another layer of management who just doesn't understand how this new quick to learn and change fast paced industry. I know it is a big company and we all hear that every big company is this bureaucratic and this way. But who is saying this? Have they ever actually worked at another company. It is an excuse not to try to become better. The company has lots of potential that is is failing to achieve. I know it will never be perfect and isn't as good as it could be. Many employees are not actually good at what they are employed to do. It surprised in every group I was in how many people didn't actually know how to do their job. These employees have been around for years and never been fired. It is astounding. And the employees of which I noticed who were good at their job were continuously frustrated. Frustrated by working with these incompetent co-workers or in a system of incompetence. Strangely enough, these skilled workers got frustrated and quit, gave up, or were even laid off. All while the lesser skilled employees remained. Many cases it was because it was more beneficial for the said employee to ""play the game"" politically rather than develop their technical skills. This ConocoPhillips culture creates a workforce that rewards the self promoting, deceptive and unskilled, rather than a collaborative, honest, and skilled workforce. I know I would still be employed if I had focused not on making better business and technical personal technical improvements, but rather to have spent more time kissing up to my managers, with constant private conversations, taking managers out for lunch and drinks with them, and playing the political game. Reason is, these people are still employed and will be the next set of managers in the next 5 years... the cycle continues.
"
2017-02-15;Anonymous;Current Employee;Good Company;"Good company overall, great benefits and facilities to use for yourself and families.
";"Ratings and yearly review process is a little shady.
"
2017-02-26;Anonymous;Former Employee, more than 1 year;ConocoPhillips;"Great benefits. Great pay. Met multiple good people.
";"No work. Over saturated. Terrible management. No understanding of market conditions or future outlook.
"
2017-02-10;Anonymous;Former Employee;Good company overall-Downturn took a toll on people;"Benefits are definitely great; few companies still offer pension plans nowadays. Access to technology (SME's and software) is one of the major pros for working at a large E&P. Focus on safety culture is genuine by most employees
";"The industry downturn took a toll on people in the company
"
2017-02-03;Anonymous;Current Employee;Great Company and Benefits;"Great People, Salary and Benefits
";"Large corporate structure makes it difficult to move up
Be the first to find this review helpful
Helpful
Share
Repor"
2017-01-30;N/A;Current Employee;Staff Division Order Analyst;"Not too demanding. Rarely have to work overtime.
";"The office is in Bartlesville.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-01-26;Anonymous;Former Employee;Cost Analyst;"Great pay, great vacation and great experience.
";"Sitting at a desk all day.
"
2017-01-23;Analyst;Former Employee, more than 3 years;Work Life Balance;"Amazing work life balance Talented people Challenging work
";"Oil and gas industry
"
2017-01-23;Senior Agent;Former Employee, more than 3 years;Senior Agent;"Vacation, pay, bonuses, safety training
";"Company run with very little regard to expenses. To much waste.
"
2017-02-06;Anonymous;Former Employee;Project Lead;"SPIRIT Values, big company, but small company feel in a lot of respects.
";"very risk averse, tend to be short sighted, and tend not to be agile or open to change, even if it means losing millions.
"
2017-01-22;IOF Applications Support Lead;Former Employee, more than 3 years;System Support Engineer;"Knowledge sharing, professional environment. Nice installations, monitors, stand up desks, etc
";"Some supervisors are there because of seniority not because they are good, they lack people skills. Hate people screaming at me, that's why God gave us a brain, use it to be rational, think! Communicate!
"
2017-01-20;N/A;Current Employee;Analyst;"Great people and excellent benefits
";"Layoffs during oil price downturn and volatility
"
2017-01-19;I&C Engineer;Former Employee, more than 3 years;Great company great pay;"great people, great pay, great benefits
";"a lot of politics within the company
Be the first to find this review helpful
Helpful
Share
Repor"
2017-01-19;Anonymous;Former Employee;Safety First;"One of my favorite ""easy"" jobs coming out of school. Company cared about safety first and foremost.
";"It's shift work at a convenience store, what do you expect?
"
2017-01-18;N/A;Former Employee, more than 1 year;Work environment;"Good company to work for
";"Always has some budget issues
Be the first to find this review helpful
Helpful
Share
Repor"
2017-01-17;Regulatory Technician;Former Employee, more than 1 year;Great Company/ Mgmt could be a little better;"Great Company pay, benefits and you learn as you go.
";"Mgmt could've been a lot better in my department. Didn't' seem like the right fit.
"
2017-01-16;Anonymous;Current Employee;Great company to work for but has up and down swings.;"World class career management, good performers are treated very well.
";"Vulnerable business model leaves employee subject to big up and down swings.
"
2017-01-10;IT Analyst;Current Employee, more than 5 years;Very good pay/benefits. Morale kinda sucks;"Very good pay/benefits. In Oklahoma market, it is quite hard to beat. The work is also not too stressful as cutbacks have caused lots of projects to get turned down.
";"The layoffs keep on coming. There is also a lot of red tape associated with working at a large company. Management keeps on changing and doesn't have a great idea of what you actually do.
"
2017-01-25;Associate;Former Employee;Careful;"Nice pay, safety culture, good benefits
";"Will be hated if you speak up. OPS supervision have bad people skills.
"
2017-01-10;Staff Completion Engineer;Former Employee, more than 8 years;ConocoPhillips;"Solid people throughout the organization.
";"Still too Old Boy networked
"
2017-01-09;HSE Coordinator;Former Employee, more than 5 years;HSE Coordinator;"Great opportunity... challenging work.
";"Downturn in industry caused many to lose jobs.
Be the first to find this review helpful
Helpful
Share
Repor"
2017-01-08;Tax Specialist;Current Employee;Thank you;"Great place to start out! They have regular pay increases for the first 4 or 5 years.
";"Hard during down times. Make sure existing hires keep up with the new hire pay.
"
2017-01-08;N/A;Current Employee, more than 3 years;Production Engineer;"Great Culture, People, and Work atmosphere
";"Lots of last minute decision making that can lead to poor business decisions
"
2017-01-05;N/A;Former Employee, more than 10 years;Great Company - Great People;"Promotes a safe, empowered and ethical workforce, exciting assignments Stakeholder accountability Attractive compensation and benefits (including severance)
";"Long rebound time following tough times Company brand has diminished its ""industry leader"" characteristics as an operator
"
2017-01-05;N/A;Former Employee, more than 5 years;Nice place to work;"Good attempt at work/life balance, great benefits and pay, good opportunities for advancement and mostly really nice people.
";"Not as organized as the other O&G majors in future business planning and individual career trajectories.
"
2016-12-28;IT Analyst;Current Employee, more than 3 years;Great Career Starter;"Fun culture and positive people to work around. Colleagues have been helpful from day one. The 9 / 80 schedule also rocks.
";"Cyclical nature of oil can affect advancement, pay increase and often affects morale. Large company, so often times it's tough to get recognition.
"
2016-12-27;Reservoir Engineer;Former Employee, more than 3 years;Good company;"Great company to work for, really took care of their people, everything went OK, really liked working there
";"Could do with more competitive pay among the supermajors. Vacation and insurance are very similar to others, but other benefits and bonuses are not.
"
