date;employee_title;employee_status;review_title;pros;cons
2021-06-05;Terminal Manager;Current Employee;Marathon Petroleum;"Great pay, benefits, retirement plan, 401-k. The culture is the best part of the company.
";"Progression and growth require relocation
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-01;Customer Service Representative;Current Employee;Great place to work;"Love the customers and coworkers
";"Could keep up with the going pay rate in the area
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-21;Process Operator;Former Employee, less than 1 year;Hired and Layed-off in less than a year...;"Good entry level pay with little or no direct experience
";"Rotating shifts 4-on-4-off, day/nights
long on boarding process (4-6 months)
company permanently idled Martinez location after I had only worked there 10 months.
Advice to Management
There is no advice one could give to a people (corporate) that do not care.
1 person found this review helpful
Helpful
Share
Repor"
2021-06-03;Operator;Current Employee, more than 3 years;Operator review;"Good management and good pay
";"They care too much for their employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-01;Environmental Engineer;Former Employee;Great Company;"Pay, people, team, training, safety
";"expensive, turnover, always selling assets
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-26;VESSEL OPERATOR;Former Employee;Great company to work for;"Respect and integrity.
Benefits and pay
";"A bit of different culture
Location of the HQ
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-19;Project Coordinator;Current Employee, more than 5 years;Great Company To Work For;"There is a lot of room for growth and many locations. The pay and benefits are superb. Every day is different and there are many job opportunities to move into if you enjoy diversity.
";"It's a 24 hour operation, so work-life balance is tough. The leadership cares more about production than their employees. This is due to the fact that people who drive work no matter the cost are often promoted to supervisor roles. At the Galveston Bay Refinery, the union to company relationship is very poor and it is mostly the union worker's poor work ethic to blame.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-12;IT Business Analyst;Current Employee, more than 3 years;Good;"Good management that looks out for you.
";"Hasn't fully adopted the work from home policy.
Advice to Management
Just listen to employees more about their recommendations.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-24;Pilot;Current Employee;Good place;"Nice benefits and good pay
";"Have to work away from home for 6 months
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-21;HES Professional;Current Employee, more than 5 years;Low Salary;"Pension, No real other Pros
";"Low Salary, Poor Work-Life Balance, Unresponsive & childish HR,
Advice to Management
Pay your employees fairly. I resigned from my role, and before I was even out the door my role was posted 3 salary grades higher than what I was ($17-63k more).

Marathon is limping along as a company - more concerned about returning money to shareholders than ensuring employees are fairly compensated and developed. Unless you live in Findlay, or are hired in as an entry level engineer, expect to hate your position.

Findlay employees called the cops on multiple Andeavor employees for running outside in the morning.. Their crime? Exercising while black.
2 people found this review helpful
Helpful
Share
Repor"
2021-05-24;Fuel Transport Driver;Current Employee;Salary;"Good company to work for
";"None there are no negatives
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-10;Operations;Current Employee, more than 10 years;Good pay that’s it;"A Good paying job that’s it
";"Shorter life due to swing shift and Carcinogens. Your family life does not come first. Management doesn’t show up until a unit is down. Saftey is below money for a prioritizing.
Advice to Management
Hiring the right people for the right positions and value those people!
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-23;Terminal Operator;Former Employee;Professional;"Great Pay, benefits and schedule
";"Favoritism, long days, overtime, cold weather
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-01;Virtualization Engineer;Current Employee, more than 5 years;Marathon Petroleum;"Wellness Incentive for completing yearly physical
Annual Bonus based on performance evaluation
Diversity of employees backgrounds
Experienced Hire compensation
Safety focus
";"Status Unclear
Role Development
Culture in flux
Resistant to change
No indication of future of remote work
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-06;IT Supervisor;Current Employee, more than 5 years;Its ok;"Good company, packages are ok.
";"Recent leadership changes and blurred vision doesn't provide a positive feeling of stability.
1 person found this review helpful
Helpful
Share
Repor"
2021-05-17;Refining Engineer I;Current Employee;great company;"work environment, pay, work life balance
";"locations, no other cons to mention
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Supervisor;Former Employee, more than 3 years;Great Company;"Great teams and great culture!
";"Headquartered in Ohio, some processes are still being worked on.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-17;Sales Associate/Cashier;Current Employee;Basic starting job;"Flexible hours, easy work environment
";"Too much work, not enough pay
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-18;Accountant;Former Employee;Great Comapny;"Excellent work environment and experience
";"Stressful. Hard Work. Late hours.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-25;Supply Chain;Current Employee, more than 10 years;Great, stable organization which values its employees;"Great stable organization always looking to improve processes and takes its employees input into consideration.
";"Balancing the benefits the company brings with the perceived Environmental concerns
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-12;Executive Project Coordinator;Current Employee, more than 5 years;Bad leadership model;"This place has a slow and steady pace
";"Poor leadership. Do not consider opinions of workforce. no room for advancement. work to home life balance is off. Golden handcuffs
Advice to Management
Listen to your employees thoughts and ideas. Open up opportunity'sfor growth and learning. Communicate!
1 person found this review helpful
Helpful
Share
Repor"
2021-07-02;Truck Driver;Current Employee, more than 8 years;Not competitive;"They offer very good benefits
";"Wages are not competitive with other similar companies
Advice to Management
Pay a livable wage to attract quality employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-02;Anonymous;Current Employee, more than 10 years;Marathon review;"Good pay for northwest Ohio. Good people.
";"Seem to be too focused on cost cutting and nothing else. Not people focused.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-10;Coordinator;Former Employee, more than 10 years;Cut throat;"Benefits and pay were great.
";"Did not value employees or their contributions.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-21;Business Analyst;Former Employee, more than 5 years;MPC;"Great people, Starbucks in house
";"Happiness in the workplace, depends on what area you are in within the company
Advice to Management
Keep an open mind to work from home / hybrid after Covid is over
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-07;Executive Assistant to Chief Executive Officer;Former Employee, more than 10 years;Decent Company;"Better with new management - old CEO was a wreck
";"Good o'le boy atmosphere. Needs more diversity.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-10;Refinery Operator;Current Employee;Good company;"Lots of benefits and room to grow
";"Long hours worked days and nights
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Clerk;Current Employee, more than 1 year;Easy Work;"Relaxed, easy 12 an hour.
";"Customers, they think they're right.
Advice to Management
None
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-04;Process Engineer;Former Employee, more than 3 years;Great Company;"Progressive in thinking about sustainability.
";"Have to work long hours.
Advice to Management
Keep up the good work for the future.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-07;Financial Analyst;Former Employee, more than 1 year;Good company culture;"Good pay and overall company culture
";"Long hours and a lot of bureaucracy
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-15;Project Engineer;Current Employee;entry level engineer;"great pay and benefits. good culture in certain departments
";"some departments are overworked as part of the culture of these departments. if your peers leave late, you leave late or you’ll look lazy.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-01;Deckhand II;Current Employee;Don’t do it;"6 months off every year, benefits
";"Hard to advance if you don’t know anyone
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-28;Operations;Former Employee, more than 10 years;Who you know, not what you know;"good pay, benefits, 401k, pension
";"management, blind eye toward those who actually care about the company. ANTI-UNION, keep employees that can't pass OQ
Advice to Management
Get rid of the clicks and keep the people that care about the work they do opposed to what's in it for me mentality
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-13;Operations Supervisor;Current Employee, more than 5 years;Decent company but has changed a lot;"Good compensation and benefits. Good people. Finally starting to dip their toe into the green energy revolution
";"Leadership is out of touch. Recent layoffs have left people overworked.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-27;Intern;Current Employee, less than 1 year;Great Intern Program;"Good pay, good structure, learned a lot
";"No real cons for this job
1 person found this review helpful
Helpful
Share
Repor"
2021-06-23;Operator;Current Employee;No movement into different positions;"Good DIVERSITY in training opions
";"To much overtime ,to many swaps of day to night shifts in a month
Be the first to find this review helpful
Helpful
Share
Repor"
2021-07-20;Refinery Operator;Current Employee, more than 8 years;Life at Marathon;"Great Pay compared to most other jobs
";"Management is cutthroat, they look for a reason to fire
1 person found this review helpful
Helpful
Share
Repor"
2021-06-18;Accountant;Former Employee;the store;"it was a alright kind of job
";"just didnt give any time off. work 4-6 hours a day 7 days a week
Advice to Management
need more employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-08;Anonymous;Current Employee, more than 1 year;Horrible leadership;"The only reason to work at Marathon Petroleum is stability.
";"Marathon Petroleum is stuck in a mans world. Everything is black and white. This is not a progressive organization and they do not want to hear anyone's ideas unless you are at the top. Leadership is horrible. They may say you can take a vacation but they expect you to be on call 24/7.
1 person found this review helpful
Helpful
Share
Repor"
2021-03-28;Scheduler;Former Employee, more than 8 years;Marathon Petroleum Company;"Great work environment! Great co-workers. Training for new positions is very easy.
";"Sometimes your ideas are heard but never put in motion.
Advice to Management
Be able to listen to your workers since they see the day to day business.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-14;Lab Technician;Current Employee, more than 3 years;Great company for the area.;"Salary, bonuses, 401k match, and more.
";"Sometimes people are difficult to work with in this profession aka management.
Advice to Management
Be better.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-30;Financial Analyst;Current Employee, more than 3 years;Slow moving career progression;"Great benefits, with an amazing 401k match and pension which is unheard of in today's world.
";"Career progression is rigid and slow. You have to put in the time to be in consideration for promotions.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-08;Not All It's Hyped Up to BE;Current Employee;Ok;"Benefits, history and size of company.
";"Promos are hard to come by, seem to promote favorites vs those qualified. Not everyone makes 6 figures. Those who don't get stepped on by management.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-24;Operations;Former Employee;Good pay;"It has good pay and benefits.
";"There is a lot of hazardous materials.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Accountant;Current Employee, more than 3 years;Great benefits - not great for early career growth;"Great benefits, exposure to large entities, nice people
";"Promotions take up to 5 years, non-competitive salaries, antiquated rules
Advice to Management
Times are changing but MPC is not. To remain competitive there needs to be changes to the way talent is retained outside of just offering insurance and retirement.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-10;Cashier;Former Employee;Poor pay;"Customers are great and most make it a fun place to work.
";"The pay is horrible and most can not survive on the wages.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-16;Senior IT Business Analyst;Current Employee, more than 3 years;Good but in a transformative stage;"Great benefits
Plenty of opportunities to work on
";"Stubborn on working from home
Uncertainty on how to move up
Advice to Management
merging policies and procedures is a great time to ""evaluate"" what makes sense for the company as a whole to move forward, it should not be a time to ""assert dominance"" and blindly continue using certain tools/processes that may not fit in the new environment.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-20;Senior Analyst;Current Employee;"Great benefits; no caring";"Genuinely some good people; benefits are top in industry; lots of experience to acquire
";"Not a lot of care for individual; corporate culture pushed; hard to advance
Advice to Management
Work to improve in small ways rather than through widespread initiatives that lost purpose and traction.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-05;Fuel Transport Driver;Current Employee, more than 3 years;Demoralizing undermarket pay scale;"Great Benifits, and retirement package
";"You would have to be insane to Haul Fuel for these guys they are the worst in compensation. I don't know what they are thinking Unbelievably Low pay .its way past time to get a new deal done
Advice to Management
They know what what needs to happen or are they that Stupid?
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-14;Territory Manager;Former Employee, more than 8 years;Great People;"Opportunities to grow in your career
";"Likely have to work in Findlay, Ohio at some point
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-07;Tax Analyst;Current Employee;Great Company to work for;"great team atmosphere and pay
";"None this is one of the best companies to work fo.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-20;Senior IAM Architect;Current Employee;Great Company, Great People, Great Management;"Worklife Balance, Great Pay, and Benefits, Opportunity to Advance
";"Marathon probably isn't for you if you want to sit and do the same job for years on end.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-12;Anonymous IT Employee;Current Employee, more than 8 years;Very impressed overall;"I'm very impressed with how MPC is handling the current pandemic, especially in San Antonio, where numbers are continuing to spike. We haven't been forced back to work as with one of our local competitors.

We having been working remotely for months and our IT and infrastructure teams have done a great job supporting those capabilities.

Great pay but I think the benefits department could use a little work on it health care plans. We have lots of employees and that gives us leverage during negotiations with insurance companies, but I'm not sure it's idea effectively.
";"Although the folks are lovely, having HQ in Findlay is not sustainable for the long term future of the company.

Unless you're an executive, you're flying in and out of Detroit, which is a huge chore and time waster.

We might see some co-location progress now that the new CDO will be based out of SA.

Also, a big hangup is that IT is constantly prevented from speaking directly to business users when we need answers. We have to go through intermediaries which increases time-to-completion.
Advice to Management
Foster more open discussion. Legacy ANDV employees received many slaps in our wrists by reaching out to the people with answers, directly.
1 person found this review helpful
Helpful
Share
Repor"
2021-04-07;Territory Manager;Current Employee;Solid Company;"Midwest values, fair work expected for the pay.
";"The company is great to work for.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-20;Mechanical Engineer;Current Employee;Great Company that Cares about its Employee's;"Cares about their employees, competitive pay and benefits, and promotes teamwork.
";"Lower work-life balance, limited innovative opportunities, and corporate rules were constrictive.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-06-01;Delivery Driver;Current Employee, more than 3 years;Sucks;"None it’s all bad as far as I’m concerned
";"The pay sucks and you’re constantly lied to
Advice to Management
New management in El Paso terminal
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-19;Summer Intern (Electrical Engineering);Former Employee, less than 1 year;Learned a lot about high voltage distribution and DCS.;"Everyone I worked with was knowledgeable and happy to share their experiences.
";"I wish the onboarding process was more involved.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-18;Manager;Former Employee, more than 10 years;Lost its way;"Findlay is a nice town & up until around 2010 had a down to earth leadership team and strong culture.
";"Split from upstream & activist investors, the small kids on the block who are mostly followers decided to try & run with the big dogs. More focus on growing through acquisition ( too fast) with poor integration. This is reflected in the stock price - if “uninspiring” was an investor rating. If you’re targeting downstream oil, you can do better.
Advice to Management
Move to Houston, get it over with.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-02;Information Technology Manager;Former Employee;Good company to work for.;"Great local people, good pay.
";"Grew too larg too fast.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-11;Safety Professional;Former Employee;Management doesn’t know what the field personnel experience.;"Good Financial package, safety minded
";"Poor upper management relation with field personnel
Advice to Management
Get in touch with the needs of the people making the money for the company.
1 person found this review helpful
Helpful
Share
Repor"
2021-03-17;Clerk;Current Employee, less than 1 year;great place to work at;"everything from the work to the employers
";"nothing thier is really a con
Advice to Management
keep it the way it is
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Senior Planning Engineer;Current Employee, more than 10 years;Largest refining company in USA with good benefits and movement/growth opportunities.;"Largest U.S. Refining company with good benefits. Only Midwest Refining HQ location, if interested in living in that geography. A lot of opportunity to move into new roles for growth. Good data systems for access to information.
";"Heavy control of day to day from senior leadership. Main HQ is time consuming to travel to/from with airports 1.5 hours away.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-11;process control operator (PCO);Current Employee;Outside job;"Good pay and benefits. 401k match to 7%
";"Rotating schedule from days to nights. 12 hour per shift. Inclement weather conditions. Dangerous chemicals
Advice to Management
Treat employees better
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-02;Anonymous;Former Employee, more than 10 years;Management is killing the company, including impulsive business deals done in greed;"Very good pay, and very good co-workers (for the most part)
";"There are a few good managers, but for the most part they are just a good ole boy network who play the game and pretend to care about the company while they line their pockets and protect only themselves. There is a lot of talk about diversity, but it is just to satisfy the political correctness and everyone just rolls their eyes. They lay off some of the best employees they've ever had, and keep the lazy if they are in the clique. Safety is a banner word, but in reality it is only a matter of time until the truth is discovered in the public eye in the form of a catastrophic event.
Advice to Management
Quit promoting only the people who pretend and can put on the best show, and start being more aware of who actually cares and knows what they are doing. Playing politics and otherwise treating people bad will eventually catch up to you, and your poor leadership skills will be brought to light.
3 people found this review helpful
Helpful
Share
Repor"
2021-05-20;Mechanical Integration Engineer;Current Employee, less than 1 year;Data entry professional working with site integrity data;"Good pay
Remote work
Easy work
Little to no overtime
";"work alone with little supervision
Boring work
1 person found this review helpful
Helpful
Share
Repor"
2021-03-23;Adv IT Systems Integrator;Current Employee;Good benefits;"Benefits package is very good
";"Acquisition of Andeavor has impacted former culture
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-22;Process Controls Engineer;Former Employee, more than 3 years;Great place to work at!;"Lot of great resources and autonomy to do amazing projects. Very high impact projects and great work experience. Wide range of experience and everyone is very friendly and approachable. Strong safety culture and values. Great work/life balance-- management is flexible and understanding.
";"Sometime an old-school approach and need to push harder for innovation or trying something new. D&I is getting better, but still needs improvement.
Advice to Management
Continue the amazing work you're doing on building culture and community!
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-27;Operations;Current Employee, more than 1 year;Great pay and benefits;"Great pay and benefits. Great response when something breaks to get it back online.
";"There is a Management/operations disconnect.
1 person found this review helpful
Helpful
Share
Repor"
2021-03-17;Operations Shift Supervisor;Current Employee;Operations;"Good pay and benefits, vacation
";"None, overall good place to work.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-18;Human Resources Business Partner;Current Employee, more than 5 years;Good;"Great Company to work for
";"There are none I have
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-30;Anonymous;Former Employee, more than 5 years;Not Great;"Was a good workplace before major corporate restructuring. Good benefits.
";"Feel negative on direction of the company. Workplace has been becoming toxic the past few years. Management refuses to listen to the employees.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-30;Oil Refinery Operator;Former Employee, more than 8 years;Covid-19 closed our job, but we knew it was coming;"One of the biggest refining companies
";"you are just a number on the ledger
Advice to Management
take care of your employees, they make your company work
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-18;Assistant Store Manager;Former Employee, more than 1 year;Salary;"Always busy and overworked for the pay
";"Dealing with lazy employees and drama
Advice to Management
Interview better
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-08;Project Engineer I;Former Employee;Great company to work for;"Lots of responsibility, fulfilling work
";"Not too many things to say here
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-11;Anonymous;Current Employee, more than 1 year;Great place to work;"Company seems to care about employees
";"The company isn't very flexible
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Product Quality Specialist;Current Employee, more than 10 years;Great Company;"Salary, Time Off, Retirement Benefits and Great Job
";"Work Long Hours and Excessive Meetings and Emails
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-21;Mechanical Engineer;Current Employee;understaff;"Still waiting for pros. They don't offer anything particular that sets them apart if anything they take benefits.
";"Cut personal to the point where its no longer safe to operate refining equipment. They don't hire enough personnel to operate within decent standards.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-05;Process Engineer Co-Op;Former Employee;Great Experience;"Amazing experience for all chemical engineering students
";"Co-op was great and did not have many downsides
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-10;Operations Specialist;Former Employee, more than 10 years;Marathon Pipeline;"Pay and freedom to plan your day
";"Definite good old boys club. Promotions are not based on merit or abilities. Age discrimination is running rampant don't plan to retire at this company it's ok to start and learn here but I would plan to move on in your early 40's to avoid any age discrimination issues or unemployment later on in life. This company use to be a decent company with stability until about 5 or 6 years ago when they started to grow and put their total focus on making share holders happy, at that point things started to slowly go down hill. Employees are no longer valued. Management positions are given but in a number of cases decisions are not allowed to be made by the people placed in those positions. All decisions seem to be made by a handful of select individuals in each region of operation with little regard to the opinions of others.
1 person found this review helpful
Helpful
Share
Repor"
2021-03-06;Advanced IT Business Analyst;Current Employee, more than 3 years;Overall Good;"Great people and good benefits
";"Annual review process feels predetermined
1 person found this review helpful
Helpful
Share
Repor"
2021-03-01;Operations Technician II;Current Employee;MPC;"Good Pay and good benefits
";"Horrible schedule and you can’t advance without relocating your family
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-04;Advanced Administrative Assistant;Former Employee, more than 1 year;Tons of Opportunities / Potential Here;"Great people and tons of opportunities
";"Too regimented/structured; need to teach newbies how to survive in corporate world that have never been in that
Advice to Management
There should be a separate crash course/training for those that have never worked in a corporate environment before that you hire in so they can learn it and thrive.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-12;Engineering Co-Op;Current Employee;Solid;"All of the things are pros
";"None of the things are cons
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-03;Operations Analyst;Former Employee;Review;"Many benefits and opportunities within the company
";"No cons come to mind
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-27;Lab Technician;Former Employee, more than 8 years;I Don’t Care;"Good company to work for
";"Good ole boy mentality has come in
Advice to Management
None
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-21;Internal Auditor;Current Employee, more than 1 year;Nice company to work for;"Audit team is helpful, nice, understanding
";"Nothing so far. Experience has been positive
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-22;Pump Mechanic;Former Employee;Great place to work.;"Good growth opportunities. Close knit workers.
";"Lack of communication all the way around.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-03;Inspector;Current Employee, more than 10 years;Big Oil Big responsibility;"Great benefits and pay with good training.
";"Very difficult work and life balance.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-10;HES Professional;Current Employee;Awesome Company;"Very generous company, great people, many opportunities.
";"Typically you have to move to climb the company ladder.
Advice to Management
Too many managers in most departments.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-19;Refining Engineer;Former Employee, more than 1 year;A company with a corporate-driven gameplan;"Great set of standards to follow
Excellent pay and benefits (401k, pension, bonus, medical)
9/80 or 4/10 work schedule, depending on site and role
";"Can be high stress due to volume of work
No personal time or vacations during turnarounds
Advice to Management
Corporate has a clear vision for the company, but local sites struggle to make a strategy to meet it
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-18;OC Analyst;Former Employee;MPC life;"Great benefits, good people, good pay
";"Not much negative if you do your work.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-31;Chemist;Current Employee, more than 10 years;Good, consistent employer;"employer with strong values and great benefits
";"siloed experience, many employees have not worked for any other employer throughout their career
Advice to Management
diversify departments in terms of experience
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-15;Wholesale Marketing Manager;Former Employee;Great Benefits but Leadership is Outdated;"The benefits are really good (health, vision, dental, 401k, pension, employee assistance). There are opportunities to move into different roles every couple of years if that's your career plan.
";"The culture is outdated and needs to be brought up to the 21st century. Much of the leadership is old school and stuck in Findlay for years. Marketing controls too much of the operational side of the business but the leaders don't have commercial experience.
Advice to Management
Communicate more with employees, especially upper management. The quarterly town hall meetings seemed to have stopped under the new leadership.
1 person found this review helpful
Helpful
Share
Repor"
2021-04-18;Human Resources Consultant;Former Employee, less than 1 year;It was alright, with some good experiences;;"ltant in Canton, OH
Recommend
CEO Approval
Business Outlook
Pros
Good team, plenty of experience around you
Cons
Direction for projects would not be clear in what they would be serving
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-13;Advanced Maintenance Planner;Former Employee, more than 10 years;Good company to work for;"Pay, schedule, security, personnel, and benefits
";"Large corporation, energy sector cuts, and plant shutdowns
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-19;Project Manager;Current Employee;Good Job;"Solid company with good employees
";"Limited Ceiling for people unwilling to move
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-07;Supply Chain Internship;Former Employee;Good Experience;"-Doing real work
-Pays for relocation
-Variety of experiences and well-established internship program
";"-Old software
-Some upper management lacked knowledge in their area
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-21;Senior Process Engineer;Former Employee;Excellent Employer;"Strong and Agile systems. High degree of professionalism. Superior personnel.
";"While there are no cons to Marathon that come to mind, the refining industry is struggling due to low demand.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-12;Analyst;Current Employee, more than 1 year;Top Notch;"Great Culture and people, interesting work.
";"City location is not the most favorable
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-20;Advanced Finance Analyst;Current Employee;Stable company;"Good pay and benefits for the most part.
";"Very corporate. Growth is based on tenure and not performance.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-25;Counsel;Former Employee;Great retirement plan, pay below market for work and experience;"Pension and 401(k) are excellent; work life balance is good but not much to do in Findlay, OH.
";"Located in Findlay, OH; Pay for attorneys is well below market; Little room for growth and promotion opportunity; Lack diversity
Advice to Management
Promote based on experience and work product rather than time at Marathon; Change compensation program and allow remote work.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Project Manager;Former Employee, more than 8 years;Marathon Petroleum;"Stable company with a great workforce and competent management.
";"Starting a downturn and change in culture
Advice to Management
Reduce the cadence of change
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-10;Transport Driver;Former Employee, more than 1 year;Great Benefits and Nothing Else;"Decent Wage and Benefits Package
";"Revolving door leadership, constant rule changes and micromanagement, toxic work culture
Advice to Management
Stop Hiring Consulting Firms Use Your Own Heads
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-28;Advanced Administrative Assistant;Current Employee;pros/cons;"decent pay for a job
";"terrible work environment / office environment
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-13;Operations Maintenance Coordinator;Current Employee;Great Company;"Great Knowledgeable people, great pay
";"Not much of cons here
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Accountant;Current Employee, more than 3 years;Excellent Company;"-Great Pay
-Great Benefits
-Relaxed Office Environment
";"-Findlay isn't the most exciting place to live.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Cashier;Former Employee, less than 1 year;Corporate abuse;"There are no benefits to this job.
";"Unreasonable working conditions (poor electrical wiring that would always go out during any rain).
Unclear, conflicting instructions from management. Overly complicated money counting procedure. Unreasonable expectations when working alone (expected to stock cooler, take out trash, clean bathrooms, and maintain register as though you’re expected to be in two places at once. Had to work with no AC in 90 degree weather for over a week. You’ll be blamed and penalized if business is slow. You’ll be scrutinized if any item counts are off.
Advice to Management
Treat your employees like people, not equipment. Give positive feedback when earned. Have two people work throughout the day, not just one. Do not blame employees for sales during a global pandemic.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-28;Maintenance Foreman;Former Employee, more than 10 years;Good company to work for;"jobs are competitive, and there is growth potential, good pay and benefits.
";"Long hours eats away from family time.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-10;Procurement;Former Employee, more than 3 years;Great pay and benefits, but...;"Pay and benefits. Good teams with top talent.
";"Your job is at the whims of the economy. Too unwieldy. Old way of doing things. Too much in a hurry in the past to expand that it got too big too fast.
Advice to Management
Pay attention to bad managers.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-08;Information Technology Specialist;Former Employee, more than 5 years;Information Technology;"The best team I've ever worked with.
";"Change of Managers a lot
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-08;Project Engineer I;Current Employee, more than 1 year;Amazing Company;"Transparent leadership
Good work life balance
";"Locations, dependent on work though
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-18;Technology Analyst;Current Employee;Good company to work for;"Many opportunities with in the company to do anything in the business world.
";"Located in a small town where the largest opportunities are located.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;Crude Oil Transport Driver;Former Employee, more than 3 years;A lot false promises;"I liked the work. It was solid pay for the oilfields, not anymore. Good benefits.
";"No job stability. They bought out Tesoro for the pipeline then used the world excuses to lay us all off.
Be the first to find this review helpful
Helpful
Share
Repor"
