date;employee_title;employee_status;review_title;pros;cons
2021-05-20;Intern;Former Employee, less than 1 year;Depends heavily on department, overall interesting;"Huge company many departments, lots to learn
";"Progress here is slow because it is so heavily regulated
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-18;Field Engineer;Current Employee, more than 3 years;Not bad... antiquated processes;"Security and pay are great.
";"Antiquated processes and culture make bigger efforts often feel useless.
"
2021-05-24;Transmission Systems Operator;Current Employee;Ok;"Good benefits, union protected by IBEW
";"Poor management, tends to retaliate against employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-15;Engineering Manager;Current Employee;Good Company;"Pay People try to do the right thing
";"Too much movement within the company makes it unstable
"
2021-02-20;Senior Manager;Current Employee, more than 10 years;PG&E;"Great people, great pay, great place to work.
";"Nees to continue to focus on Grid Maintenance and level out Cap Ex
"
2021-05-21;Threat Analyst;Current Employee;non;"Not a company unless you like slow process
";"Management is not good at all
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-14;Systems Administrator;Current Employee, less than 1 year;Solid place to work;"Solid team, Fair pay, good leadership
";"Onboarding can be a curve and take a while
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-11;Transmission Cableman;Former Employee, less than 1 year;Good job;"Big company, lots of options
";"Big utility politics can be a turn off
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-02;Program Manager;Current Employee, more than 5 years;Great company;"Employee friendly, work life balance, business smart people
";"Work progresses slowly, bureaucratic, technology teams always scrambling for budgets
"
2021-03-03;Principal Product Manager;Current Employee, more than 5 years;PG&E;"Great work culture, supportive colleagues, solid work-life balance, mission-driven company
";"Somewhat bureaucratic, inefficient, and slow to adopt change
"
2021-06-17;Efs;Current Employee;Eh;"Money, 401, Pension, thats about it.
";"Culture, good old boys club.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-15;Nuclear Operator;Current Employee;Shutting down;"Pay and benefits medical is amazing Paid Time off 401k Good work enviroment
";"Work schedule rotating shift work Power plant closing down
"
2021-03-04;Communications Specialist;Current Employee;Great company;"Love working there; its a great supportive environment
";"Sometimes moves slowly, lots or reorgs
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-16;Accounting Analyst;Current Employee;Not the most interesting work;"Good work life balance, supportive management, opportunity to explore different departments/roles
";"Lack of innovation, work can be boring depending on what you do
"
2021-04-28;Business Finance Analyst, Associate;Current Employee;Traditional Corporate Environment;"Great benefits and great people.
";"Big slow moving company. Cannot advance as quickly as other companies here. Most employees switch teams internally to get promoted.
"
2021-03-04;Senior Accounting Analyst;Current Employee;overall rating;"everything good working at this plsce
";"none were noted great environment
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-06;Gas Mapping Technician;Current Employee, more than 5 years;Great company, benefits and high pay;"If you get a good supervisor, you will be hardpressed to find a better place to work. Strong union, pay is amazing, benefits are strong.
";"Hard to lateral, bad supervisors get shuffled around instead of corrected.
"
2021-02-10;Design Engineer;Current Employee, more than 1 year;Great Experience;"The company places a huge emphasis on safety and attempts to make it part of our daily life.
";"PG&E can have a negative public image at times.
"
2021-04-26;Expert Data Analyst;Current Employee, more than 10 years;Good work life balance;"work life balance Ability to move around the company and experience different fields
";"Top management heavy company Need to increase incentives to keep talent
"
2021-02-16;Senior New Business Representative;Current Employee;Full time employee;"All everything and anything Good above All
";"There Are no cons it is what you make of if it
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-28;Ops Director;Current Employee, more than 10 years;Positive Values;"Actively dealing with climate change
";"Challenging environment with the hazard conditions.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-26;Senior Labor Relations Specialist;Current Employee, more than 1 year;Great Place to Work;"Great place to work for with great compensation, benefits and culture.
";"Cannot think of cons other than I wish it was a National company where I have the ability to move out of state.
"
2021-05-01;Business Analyst;Former Employee, more than 3 years;Could be better;"Great benefits, competitive salaries, diverse workforce
";"Silo’d. Too many “generals”. Top heavy in C-suite.
1 person found this review helpful
Helpful
Share
Repor"
2021-02-17;Senior Associate;Former Employee, more than 3 years;Flexible;"Employee oriented, good flexible environment to work
";"frequent management changes .. loss of vision because of change
"
2021-06-02;Manager;Current Employee, more than 5 years;Bad rating;"Nothing really good about them
";"Low salary , bonus , no stock options, favoritism
1 person found this review helpful
Helpful
Share
Repor"
2021-05-22;Principal;Former Employee, more than 8 years;A lot of room for improvement.;"Many people who are driven to have a positive social impact.
";"Executive leadership is woefully misguided and lacking in accountability and vision.
"
2021-02-16;Operating Clerk;Current Employee;Great company;"Pay is great A lot of OT Tons of opportunities Benefits Retirement
";"hard to become a permanent employee
"
2021-02-23;Utility Construction Inspector;Current Employee;Great;;"ruction Inspector 
Recommend
CEO Approval
Business Outlook
Pros
Pay, People, Schedule, work, safety
Cons
Not many.. very corporate, that’s about it.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-22;Principal;Former Employee, more than 8 years;A lot of room for improvement.;"Many of the people who work here are driven by a social good cause.
";"Incredibly misguided executive leadership and confused vision.
"
2021-02-04;Learning And Development Specialist;Former Employee;Former L&D;"Challenging, lots of problem solving, rewarded when work done well
";"Lots of turn over and miscommunication between external teams, difficulty sourcing resources to deliver training
"
2021-04-30;Business Finance Analyst;Former Employee;Review;"company has lots of great benefits
";"old school company with many external problems
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Project Management Supervisor;Current Employee, more than 5 years;Diversity winner;"Diversity, inclusion, everyone is so nice
";"It's an old and very large company. Change doesn't come fast or easy.
"
2021-02-02;Document Processor;Current Employee;Document processor;"Work from home and Equipment provided
";"Have to learn and kind of train yourself.
"
2021-01-30;Senior Business Analyst;Current Employee, more than 10 years;Great Company;"Benefits are great. Pay is reasonable.
";"Management can be challenging especially when they don’t respond timely.
"
2021-02-01;Anonymous;Current Employee, more than 1 year;Friendly working environment;"Great benefits, nice people to work with.
";"A bit slow pace, need to align more with customers’ expectation.
"
2021-04-27;Account Manager;Former Employee;Good Company;"Network established after working there.
";"Socialization during the orientation process.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-13;Investigator;Current Employee;Great;"Great, good, nice, fun, job
";"Utility, gas and electric, energetic fun
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-11;Management;Current Employee, more than 10 years;Great place to work for union represented workforce ...;"Great health benefits... Was an amazing company to work for at one time.
";"Revolving door of senior leaders and board members. Constantly under attack from media and state government. Brand seems to be making new lows every year after each fire, PSPS and negative news stories.
"
2021-02-01;Project Controls Analyst;Current Employee, less than 1 year;Great Company, Bad training;"money is great, management listens.
";"training is lacking in most areas.
"
2021-05-25;Program Manager;Former Employee, more than 3 years;Stable but uninteresting;"Stable job, no massive layoffs
";"Pay, management, culture. Basically everything except stability
"
2021-05-26;Senior Systems Engineer;Current Employee, more than 8 years;Nice place to work;"Pay 4-10 schedule Vacation Good coworkers
";"Management Dull work Forthcoming plant closure
"
2021-01-31;Department Supervisor;Current Employee;Great place to work;"Great pay and benefits amazing schooling/qualification process
";"Only cons is that it is located in California
"
2021-01-23;Business Analyst;Current Employee, more than 5 years;Great people, great middle management;"work life balance. Good Pay.
";"Senior management a bit old school, but it’s changing quickly.
"
2021-02-08;Manager;Current Employee;Good;"Good company to work for
";"Tricky spot to operate within
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-30;Senior Cloud Engineer;Current Employee, more than 5 years;Micromanagement;"Meaningful work when there is collaboration between teams and supportive leadership.
";"Supervisor doesn't seem to care about their team and micromanages us. Promotions are difficult, especially if you are female. Pay could be better.
"
2021-01-30;Operating Clerk;Current Employee, less than 1 year;Hiring Hall Operating Clerk;"Benefits, hourly pay, schedule, your own space
";"Working with problematic people, unfair hiring process
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-05;Senior Business Analyst;Current Employee, more than 8 years;The worst company I've ever worked for;"There are some very nice co-workers that can turn into lifelong friends
";"PG&E used to be a great place to work for when I started 10 years ago. Now, it's just unbearable. There are many cons. The culture is toxic. Management is very negative, though they constantly portray themselves as positive. Most managers want to push you down instead of raise you up. Old, unreliable systems. The public hates this company and so do most of the employees. Stay away from this place at all costs!
"
2021-02-02;Emergency Management Specialist;Current Employee, more than 8 years;Good company;"Benefits including health care, bonuses, salary
";"Location, work life balance, community perception
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-21;Senior IT Project Manager;Current Employee;Fine place to work;"-Unmatched exposure to large scale projects and variety of technology
";"-Impact of increased wildfires in service territory
"
2021-04-15;Chief of Staff;Former Employee, more than 5 years;good & bad;"great people in the company
";"bureaucratic and highly disorganized company
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-12;Crew Lead;Current Employee, less than 1 year;Temp hire with pge.;"Easy money and lots of overtime
";"Lots of drama in department.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-04;Project Manager;Former Employee, more than 3 years;NeW business rep;"Great coworkers. Pay is pretty good, but they’re pretty much golden handcuffs.
";"Bad supervisors. It’s hard to respect a supervisor that doesn’t know how to do your job. How am I supposed to take advice from someone that has no idea what my role even entails?
"
2020-10-09;Electric Distribution Engineer;Current Employee;Great Pay, Benefits, Unionized position,;"Depends on your position/city. I had a great supervisor that truly cared about developing me as an engineer and offered opportunities to rotate to other departments. Not all supervisors are like her though so it really depends where you land.
";"Upper management revolves too often and they push their agenda without any input from others. No real incentive from people to leave a union position to go to a management position.
"
2021-01-18;Senior Program Manager;Former Employee, more than 3 years;It was great I already filled this ojt;"Good work life balance in generaal
";"Transparency with leadership could be better
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-20;Estimator;Current Employee;Engineering Estimator;"Flexible, good pay, benefits, work life balance
";"I can not think of one bad thing
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-25;Procurement Specialist;Current Employee;Good job;"Benefits and pay are good
";"None to list at this time.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-08;Expert Data Analyst;Current Employee, more than 5 years;-;"Good benefits. Discount on power/gas bill
";"Bad reputation in area. Middle managers are bad
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Cyber Threat Analyst;Current Employee, more than 1 year;Great place to work;"Lots of educational opportunities and internal advancements.
";"Media appears to have affected reputation.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-14;Operator;Current Employee, more than 1 year;Great place to work;"Good pay, great people, great areas to work.
";"I can’t think of anything bad.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-29;Electrical Engineer;Current Employee, more than 10 years;PG&E work review;"Challenging work, lots of collaboration, vision for the future
";"recovering from the wildfires, opportunity to lead industry
"
2021-01-10;Mapping Technician;Current Employee;Not bad to work at;"Pay, Benefits, 9/80 schedule, 401k
";"Too much middle management, different departments not on same page
"
2021-01-18;Utility Worker;Current Employee;Excellent company;"Good pay. Good benefits. Happy
";"Hard to get in. Long process
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-08;Distribution Manager;Current Employee;My overview of the company;"Great company to work for.
";"Lack of resources causes a lot of stress.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Senior Gas Engineer;Current Employee, more than 5 years;Great company;"Nice work environment with good benefit
";"financial challenges due to wild fire incidents
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-11;Intern;Former Employee, less than 1 year;Great;"Lots of Perks. Lots of Room to grow
";"Not the best management styles
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-27;New Business Representative;Current Employee, less than 1 year;great place to work;"salary, benefits, work life balance.
";"big company, sometimes things take a while to get done
"
2020-11-20;Directors Assistant for Public Affairs;Former Employee;I worked at Pacific Gas and Electric full-time just shy of 5 years. I loved it!;"Great pay and benefits! Room for career advancements. Being heavily involved in giving back to the community in which we live and work.
";"Not as family oriented as it once was many years ago.
"
2020-12-28;Gas Mapping Technician;Current Employee, less than 1 year;Great Company to Work For;"Awesome benefits, good morale, strong leadership, and above average compensation.
";"Poor public image, but improving.
"
2021-01-01;Senior Manager;Current Employee, more than 8 years;Great company;"Great benefits and compensation packages
";"Company exited Bankruptcy may have unstable environment temporarily
"
2021-03-05;Principal Engineer;Current Employee, more than 10 years;Not uncommon for employees to be here for 40 years;"Easy mobility within the company, great retirement plans
";"Constant change in upper management
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-12;Senior Manager;Former Employee, more than 5 years;Stay Away;"Competitive salaries, great benefits, challenging problems, excellent on diversity and inclusion, a few very talented people, amazing amount of resources available, can move around to different jobs in the company
";"Backstabbing managers, micromanaging directors, more concerned about budgets than about people, constant shifts in direction, bloated hierarchy, outdated technology,
"
2020-12-18;Senior Electric Compliance Specialist;Current Employee, more than 1 year;Awesome company;"Great educational support for all employees
";"None that I am aware of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-16;Senior Oracle Database Administrator;Current Employee;Oracle Database Administrator;"The job is fulfilling and rewarding, also provides an agreeable amount of challenges to keep employees engaged.
";"The cons of my past position are very many and will be elaborated on on demand.
"
2020-12-17;Laborer;Current Employee;NA;"Pay was great lots of teaching
";"N/A all went well. No cons.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-22;Senior Quality Engineer;Current Employee, more than 5 years;Unsure about senior leadership;"Unitily - the gas and electric has to flow
";"new senior leadership every year
"
2021-02-18;Manager;Former Employee, more than 3 years;Good not Great;"STIP & LTIP Bonus program Great location and friendly people
";"Management & Unions struggle to work together, this doesn't foster a innovative team.
"
2021-02-16;Customer Care;Former Employee;Bad management at all levels;"Generous benefits, decent pay, especially if you work outside the Bay Area
";"Management is short-sighted and numerous
"
2020-12-05;Journeyman Lineman;Current Employee, more than 3 years;Great.;"Great pay. A lot of experiences.
";"Terrible work hours. Management is awful.
"
2021-02-23;Job Searching;Current Employee;Okay;"Stability, good salary and benefits
";"Poorly managed, too many layers of management
1 person found this review helpful
Helpful
Share
Repor"
2020-12-07;Software Engineer;Current Employee;Review;"Great working environment, great collaboration
";"There are no cons that I found.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-24;Principal Business Analyst;Current Employee, more than 5 years;Great benefits, constant change;"Benefits, Pay and Training Opportunities
";"Constant change in organizational structure and business priorities, poor on-boarding process for new hires, regulated company that makes it really difficult to make any long term improvements nearly impossible.
"
2020-10-30;Senior Business Analyst;Current Employee, more than 10 years;No Longer A Great Place to Work;"Job Security - As Long as Company isn't Going Through Layoffs
";"Diversity & Inclusion is Absent - Racist and Biased Company Culture
"
2021-02-06;Design Engineer;Current Employee, more than 1 year;Interesting company;"overtime. pension after 3 years of vesting union-represented
";"Management doesn't care about you Micro-aggression to select employees always get push back when working overtime Don't care about the opinions of designers always do what they want regardless of suggestions given. Start you off a low pay scale even when you are in a more expensive area.
"
2020-12-02;Engineer;Former Employee;good balance;"good people, good work life balance
";"bad press and reputation, widlfires
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-06;Senior Design Engineer;Current Employee, more than 5 years;This company had no ethics and the priorities backwards.;"Benefits and pay. And that is it.
";"Everything else. Management, culture, project management, incompetence good old boys club, gender discrimination, horrible project planning... And on and on. They preach safety and reliability but in reality cost is more important than anything else! Even ethics.
"
2020-12-01;Software Development Engineer;Current Employee;Great;"Great place to work. Good Culture
";"Nothing so far and it's great
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-28;Utility Worker;Current Employee;Great Company overall;"Good Wages Good Benefits Take care of employees
";"The good out-way the bad
"
2020-11-16;Senior Project Manager;Current Employee, more than 8 years;Great place to work;"Union wages, Facilitative Leadership, many advancement opportunities, and safety is top priority
";"The Nuclear Plant is closing
"
2020-11-30;Program Manager;Current Employee;Review;"Good company to work for
";"Nothing as of yet. Good company.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-06;Senior Program Manager;Former Employee, more than 5 years;Good employer for career oriented individuals;"Stable industry with good benefits, promote from within, very career focused with lots of opportunities
";"work/life balance, hierarchical structure and company politics, seemed like leadership was mostly focused on appeasing the next above them in the chain of command for fear of retribution
"
2020-11-24;Customer Center Representative;Former Employee, more than 1 year;Great Place to work;"Great place to work for
";"All the offices are different
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Business Finance Analyst, Associate;Current Employee, less than 1 year;Good place to start a career;"15 days PTO + 3 floating holidays to use whenever. Coworkers and Supervisor/Manager are great right now
";"Overworked. You constanlty hear that our team or group A, B, etc. are under staffed.
"
2020-11-19;Gas Engineer;Current Employee;Great Place to Work;"Great pay for young career.
";"Uncertainty of the future given wildfires.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Technician;Former Employee;Review;"Stable work and always something to do
";"Big company that sends for travel on occasion
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-23;Armed Security Officer;Current Employee;Good Paying Job;"Dependable job. Insurance was great until Obama ruined it. Great officers - team players.
";"Management is often not consistent
"
2020-11-10;Office Manager;Former Employee;great place;"Small group, great co-workers, Very Flexible
";"we do not have any at this moment
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-09;Supervisor;Current Employee;work;"good pay, decent benefits, good equipment
";"to many higher ups to get out of the mess
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-17;Anonymous;Current Employee, more than 1 year;Great company to work for;"Great tuition reimbursement program (should take advantage of it) / pension plan, offered lots of advancement opportunities within the company
";"No cons! Nothing to complain about!
"
2020-10-28;Director, Customer Care;Current Employee;LOVE working for this company;"cares deeply about its people; benefits long term employees
";"a troubled past that is hopefully not the future
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-19;Customer Service Representative;Former Employee, more than 3 years;Poor place to work;"There aren’t any pros from PGE
";"Poor management, not racially appropriate. If you aren’t white you have zero chance of advancing here.
"
2020-10-03;Senior IT Project Manager;Current Employee, more than 5 years;Working in PG&E;"- working for a cause. Impact the lives of people directly. Good salary and benefits
";"High pressure, Working extra hrs is normal
"
2020-10-26;Gas Compliance Representative;Current Employee, more than 3 years;Good job for a career;"Good job for a career
";"There is favoritism in work place
"
2021-02-04;Anonymous;Current Employee;Salary;"Salary, pension, retirement, PTO, location
";"Bureaucracy, n/a, n/a, n/a, n/a, n/a
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-19;Senior Financial Analyst;Current Employee;Great company;"Electric team is very nice. flexible hours. Great pay
";"I dont thnk that they have any cons
"
2020-10-31;Scheduler;Current Employee;Diablo Canyon;"Great place to work with benefits
";"I don’t have any cons to report
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-19;Customer Service Representative;Current Employee, less than 1 year;Great place to work!;"Fully supported by management. Extensive and thoughtful training program.
";"The public's view of the company
"
2020-10-26;Technician;Former Employee;good;"good pay and good benefits
";"lots of hours you are just a number
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-24;CRP;Current Employee;very good;"great place to work and live
";"none that i can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-01;Estimator;Current Employee, more than 3 years;Electric Estimator;"Plenty of work that stays inhouse and so there is a lot of overtime offered
";"In order to meet deadlines work gets pushed out to contractors
"
2020-10-27;Transmission Mechanic;Current Employee, more than 8 years;Job;"Full time work and overtime
";"Long shifts and travel California
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-04;Communications Specialist;Former Employee, more than 10 years;Mixed bag;"Great benefits, good pay, many good people
";"Lack of work/life balance, leadership carousel
"
2020-10-15;Gas Engineer;Current Employee, more than 10 years;PG&E;"Good pay and benefits, good flexibility for office workers
";"Lots of beauracracy, poor accountability for results
"
2020-10-12;Customer Service Representative (CSR);Current Employee, more than 5 years;Great place to work;"Great pay and benefits. Work life balance
";"This company is amazing to work for. None.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-02;Senior Interconnection Manager;Current Employee, more than 5 years;Great if you get the right manager, rough if you don't;"- Union position = stability, great compensation, benefits - Utility business is highly complex, so there is a wide variety of positions, teams and departments to move around in - Some great managers that lift you up and set a great example
";"- If you get a bad manager, things are not good - Corporate bureaucracy
"
2020-10-05;Electrical Engineering Technologist;Current Employee;Great Job;"Lots of opportunities, job training, great benefits
";"You work very long hours and emergency jobs happen all the time
"
2020-09-26;QC Specialist;Current Employee;Amazing company to work for;"Great benefits and pay, depending on work group amazing people to work with,
";"I have no negative for this company
"
2020-10-11;AWS Architect;Current Employee;AWS Architect;"The work culture is great
";"They mostly hire contractors which is not good
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-12;Senior Engineer;Former Employee;Great company to work for;"Great people and good culture
";"MAnagement changed and was inconsistent
Be the first to find this review helpful
Helpful
Share
Repor"
2020-04-14;Senior Instructional Designer;Former Employee, more than 5 years;Invest in Human Resources (HR);"+ Work-Life balance + Community impact + We don't have a choice, so we better make it a good place to work, their (our) assets are in all of our backyards.
";"- Nepotism - Employee focus: are you listening? - Culture of ""safety"": Actions>Words - Contractor safety, management, awareness.
"
2020-10-08;Director;Former Employee, more than 10 years;Leadership in Disaray and Unable to Turn Around Company;"Pockets of incredibly talented and dedicated employees who want to do the right thing for customers, the community and the environment.
";"Company operating in crisis mode since San Bruno explosion. Senior leaders rotate in and out unable to truly affect change and improve the safety and efficiency of the company.
"
2020-10-09;Anonymous;Current Employee;Look elsewhere first.;"Stable demand for electricity . Good benefits.
";"PGE instituted a speak up culture but management doesn't believe in it. There is a lack of professional development. Employees do not develop new skills. It is very hierarchical. Information flows up the corporate ladder and then back down. It's hard to know what is being said by management. There has been lots of executive turnover - indication of heavy politics. There is an old school corporate culture prevails. Bankruptcy.
"
2020-10-05;Sales Associate;Former Employee;great company;"good management and opportunity to grow
";"little bit more supportive of staff
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-14;Construction Manager;Current Employee, more than 5 years;Pros and Cons;and ;"Aug 14, 2020 - Construction Manager in San Ramon, CA
Recommend
CEO Approval
Business Outlook
Pros
Good pay, great benefits, good work-life balance
Cons
bureaucracy, subject to government agencies and restrictions, bound by environmentalism, starting to get political
"
2020-10-01;Wellness Program Manager;Current Employee;Good company, great benefits;"People, work, benefits, diversity, great purpose
";"Management, risky profession/business, can't make everyone happy
"
2020-09-30;Anonymous;Current Employee, more than 10 years;Great Company and Benefits;"Very accommodating for working parents Great benefits
";"Executive Leadership Turnover And bad press
"
2020-09-28;Principal;Current Employee;Dependable Employment;"Ability to move between different lines of business
";"Cronyism can lead to some bad leaders
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-26;Associate Gas Engineer;Current Employee, more than 3 years;department dependant;"the company has great benefits
";"some departments have bad management
"
2020-11-23;Business Analyst Manager;Former Employee, more than 5 years;Very Unprofessional Leadership;"Good compensation package. They pay well for the high stress work environment.
";"Terrible leadership. Managers are hostile with each other in the endless daily meetings. Harassment gets rewarded.
"
2020-06-24;Gas Compliance Representative;Current Employee, more than 5 years;Never thought I’d leave;"Best supervisors and coworkers I’ve ever had. Amazing experience in emergency work. Well paid, great benefits , schooling and training provided.
";"Always in trouble legally, lots of changes and reorganization’s . Field workers get the brunt of disgruntled customers who are actually mad at corporate.
"
2020-09-23;Software QA Tester;Former Employee, more than 1 year;Good;"Good team and great projects to work with
";"Micro management and shorter work timelines
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-11;Engineer;Former Employee, more than 3 years;Honest Review;"Nice office facilities, they have food trucks twice a week. Open air desks, small breakrooms.
";"Every group is a silo, no group knows what the other is doing so mistakes can happen due to lack of communication. Supervisors spy on other groups and tattle-tell if you are on the internet (even if your job requires it). People from good universities, backgrounds however this makes them pretty arrogant. Most managers and engineers refuse to work with contractors and believe they know best regardless of evidence. Company is not very transparent about issues, and cover up is another word for discretion. Most employees are blindsided by the company official attitude since the newspaper is a better source of news than the internal communication. Supervisors are known to berate their employees vs training them. Union vs non-union jobs are set against each other, and engineers are told to not even think about unionizing and to listen to their union peers so they can pass their info up to management. Benefits are mediocre, 401k contribution is the lowest I ever seen in any company, vacation time is not used up and it's loss due to managers not approving on time. Not many career opportunities, training outside of the office is discouraged and denied all the time. Conference attendance is not funded except for managers, individual contributors are not allowed to go to training or conferences.
"
2020-08-31;Senior Data Scientist;Current Employee;good benefits;"75% match of 8% salary to 401k and 5% of salary to cash balance pension plan.
";"selling the SF property and moving offices to Oakland.
"
2020-09-14;Anonymous;Current Employee, more than 1 year;Great place to work;"This is a good place to work
";"Great pay. Good pay . Salary
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-12;Customer Service Representative (CSR);Current Employee, more than 1 year;great;"great benefits good pay great
";"long hours but good pay amaazing
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-13;Equipment Operator;Current Employee, more than 5 years;Overtime;"Salary and overtime, union security
";"Non qualified management, metric driven decisions
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-09;Lineman;Current Employee;Great place to work;"Great place to work for
";"No cons to working here
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-25;Gas Engineer;Current Employee, more than 5 years;Great Company!;"excellent leadership, good pay, and good hours
";"Slow to implement new technology, requires a lot of emergency support
"
2020-08-05;Construction Manager;Current Employee, more than 8 years;Great place to work;;"ruction Manager in San Ramon, CA
Recommend
CEO Approval
Business Outlook
Pros
Excellent pay and benefits, challenging assignments, rewarding work
Cons
You need to have thick skin as most of Californians have an uninformed opinion of the company
"
2020-08-18;Senior Digital Forensic Analyst;Former Employee, more than 5 years;Great Benefits / Empowering Management;"Dental / Health Insurance Education Benefits Employee Discounts Empowerment Management Work / Life Balance
";"Consensus environment slows down security changes
"
2020-11-30;Senior Project Manager;Current Employee, more than 10 years;Consistently Poor Leadership;;"stently Poor Leadership
Nov 30, 2020 - Senior Project Manager in Concord, CA
Recommend
CEO Approval
Business Outlook
Pros
Healthcare benefits are great. Pension plan is no longer available.
Cons
Consistently poor leadership, especially in the Gas Distribution Work Execution department. Managers often undermine Project Managers and use them as scapegoats for broken tools and processes.
"
2020-11-18;Director;Former Employee;Conservative;;"rvative
Nov 18, 2020 - Director 
Recommend
CEO Approval
Business Outlook
Pros
The Salary was not bad
Cons
Trapped in too many regulations, not in control of their own destiny
"
2020-09-28;Management;Current Employee;Ok place to work. But very political and dysfunctional.;"Good pay and benefits; ok work life balance
";"political, dysfunctional, executive leadership turnover
"
2020-08-09;Analyst;Current Employee, more than 10 years;Mismanagement;"Good people in group. Good benefits. Managers say they want to hear the truth.
";"Too many managers. Directors remain in place who have mismanaged their former department and are just moved to another department. Continuous change of leadership. Use of expensive consultants and then unable to pay for basic compliance work.
"
2020-08-28;Paralegal;Current Employee;Great;"Many people love it here
";"None That come to mind
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-18;Subject Matter Expert;Current Employee, more than 5 years;Subject Matter Expert;"Good benefits, movement between organizations are available
";"Bad alignment between organizations, prioritizing strategies and objectives should be improved
"
2020-08-13;Senior Business Finance Analyst;Current Employee, more than 1 year;Large and Dynamic;"Great people, important mission and lots of resources
";"Bureaucratic, slow moving and broken processes
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-18;Senior Telecommunications Technician;Current Employee, more than 3 years;Senior Telecommunications Technician;"variety of work, ability to learn a lot of new skills, the pay is great, and a lot of available overtime
";"Sometimes work can be repetitive but that's everywhere
"
2020-08-17;Program Manager, Expert;Current Employee, more than 5 years;Satisfied employee;"Great benefits and competitive pay
";"Long history of cultural issues
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-27;Electrical Engineer;Current Employee, more than 10 years;employer review;"Great job working with great people who help you grow
";"dealing with live electrical system
"
2020-08-10;Pacific Gas and Electric Company;Former Employee, more than 3 years;Meh;"Decent company, good benefits and pay
";"I’m only doing this for information
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-09;Consultant;Current Employee, more than 3 years;Job atuff;;"ltant in Dallas, TX
Recommend
CEO Approval
Business Outlook
Pros
Good place to work at
Cons
No cona that i can recall
Be the first to find this review helpful
Helpful
Share
Repor"
