date;employee_title;employee_status;review_title;pros;cons
2021-03-24;Emergency Preparedness Manager;Current Employee;Duke energy;"Good work environment with stable work force
";"Difficult promotion path without an engineering degree and your PE.
"
2021-02-26;Nuclear Operations Technician;Current Employee, more than 1 year;Good pay with good benefits;"Good wages, health/vision/dental insurance, 401k w/ best matching I’ve seen, HSA match
";"My specific role requires working a shift-work rotating schedule. Not true of all positions
"
2021-03-31;Customer Care Specialist;Current Employee, more than 1 year;Great company;"Benefits Pay Incentive Great leads who care and work with you
";"A lot of Mandatory overtime
"
2021-05-04;Engineer;Current Employee;Stable company with good benefits.;"The stable industry provides regular bonuses that are above average. However the base salary is average at best. Interesting work but the industry as a whole can be slow to adjust to changing technology.
";"Conservative and aging senior leadership. Resistant and abrasive attitude towards change.
"
2021-03-25;Marketing Director;Former Employee, less than 1 year;pros and cons;"pros were a fun, fast paced environment with smart people
";"management was too disorganized and not very good communicators
"
2021-03-15;IT Applications Analyst;Current Employee, more than 3 years;Great Company, highly recommend;"Great work-life balance Wonderful job stability Lots of room for advancement
";"UHC for insurance is not good Does a terrible job of converting from Contracts to Full-Time Employees
"
2021-03-30;Senior Specialist;Current Employee, more than 1 year;Great Company;"Benefits and opportunities for growth
";"The commute for me is over an hour
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-04;Manager;Former Employee, more than 8 years;Great place to work;"Opportunities for advancement exist if you seek them out
";"Low tech and slow to modernize infrastructure. Dependent on knowledge limits of legacy leaders in IT
"
2021-03-24;Engineer;Current Employee, more than 3 years;Design;"Flexible, open door to talk about issues ,
";"Pay not aligned with amount if work
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-25;Engineering Technologist II;Current Employee;Great benefits;"Benefits start on the day of employment
";"Nothing to complain about really
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Senior Reactor Operator;Former Employee;There's better nuclear companies;"Good pay, good locations The people are like family, an abused family.
";"Becoming less and less people centric. Top down leadership
"
2021-03-08;Intern;Former Employee;Logistics Intern;"Loved the job. My bosses treated me well. Great experience.
";"Shaky politics. Did not like how the overall company was ran from a political perspective.
"
2021-02-26;Full Stack Developer;Former Employee;Awesome company for growth;"Good company with good technology to learn and good tech communities and groups within to learn.
";"Nothing much to complain. May have to jump project as they are mostly short term
"
2021-03-03;Engineer I;Current Employee, more than 3 years;Excellent work life balance;"Work life balance, challenging work. I feel valued by my colleagues and local management.
";"When workflow changes are implemented, the transitions have been god awful.
"
2021-05-27;Systems Operator;Current Employee;Good pay;"Interesting job good pay big bonus
";"Shift work poor training never fully staffed
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-12;Customer Service Representative;Current Employee, more than 1 year;Best Job;"Great Benefits Family Oriented Easy To Move To A Different Department
";"I love everything about my job
"
2021-03-16;Customer Service Representative;Current Employee;Great experience;"Nice place to work for
";"None I love this place
1 person found this review helpful
Helpful
Share
Repor"
2021-01-22;Technician;Former Employee, more than 3 years;Safety Conscious Environment;;"ious Environment
Jan 22, 2021 - Technician in Durham, NC
Recommend
CEO Approval
Business Outlook
Pros
Fosters self motivation, credits initiative and self management (no Micro-Managing)
Cons
Lost touch with promoting from within (Loss of well rounded and knowledgeable veterans)
"
2021-03-22;Instrumentation and Controls Technician;Current Employee, more than 8 years;.;"The benefits are pretty good
";"The work can be very demanding
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-19;Work Management Specialist;Former Employee;Good company;"Good benefits and good salary
";"Slow to adapt to changes
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-15;Access Authorization/Fitness for Duty Specialist;Current Employee;Good Company;"Diversity, inclusion, and great benefits
";"Difficult to cross train and gain knowledge for opportunities with other organizations.
"
2021-06-05;Dispatcher;Former Employee, less than 1 year;Treated like a slave;"The pay is great. Other that, there is nothin else.
";"No benefits for temp workers and that is not good because we work just as hard.
"
2021-03-15;Engineer/Technologist;Current Employee;Great place to work;"Great benefits work life balance
";"Pay movement up the chain
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-18;GIS Technician;Current Employee;Good;"Good job opportunities to have.
";"Can be long hours at times.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-02;Engineer;Current Employee;Decent Company;"Stable, slow paced industry. Excellent place for someone who does not want to work in a fast moving environment.
";"Slow paced industry can lack appropriate challenges for assertive and self-motivated individuals.
"
2021-03-08;Program Support Assistant;Current Employee, more than 8 years;Great place to work;"Great place to learn . Great supervisor and flexibility
";"Hard for career advance opportunities
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-15;Field Technician;Former Employee;Stable Career;"Great pay, benefits were great
";"Large corporation, some red tape
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-27;Accounting Analyst;Current Employee, more than 1 year;Great company to work for;"Great team environment where the employee feels valued and not just like a number.
";"No real con from a work environment perspective so far. I would probably say that salaries appear to be a bit lower than market but not by much.
"
2021-06-07;ENGINEER-1;Former Employee, more than 1 year;Employees Come Last;"Looks good on a resume due to size of company
";"They truly don't care about employees
"
2021-03-04;Revenue Services Specialist II;Current Employee;Excellent Company with Diversity;"Good Benefits, Pleasant People overall Great Environment.
";"Management at department level displays favoritism.
"
2021-05-16;Anonymous;Current Employee, more than 10 years;Duke Energy;"Salary and Benefits are good
";"Management is hit or miss, long working hours
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-11;Human Resources Manager;Current Employee;Great benefits;"Great benefits and flexible arrangements
";"Limited advancement opportunities are available
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-11;Senior Project Manager;Former Employee;Good;"Good company and management staff
";"no negatives that I can add
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-07;Construction Manager;Current Employee, more than 1 year;Great place to work;;"ruction Manager 
Recommend
CEO Approval
Business Outlook
Pros
Great company values Great work environment
Cons
No cons at this time.
"
2020-12-11;Senior IT Telecom Analyst;Current Employee;Good Company to work for;"Great 401k options, bonus is consistent. People are great to work with. Plenty of options to grow. Handled COVID very well with transition to WFH. Safety is a top focus over getting work done.
";"Management changes a lot, direction to strive forcan change a bit. For people trying to join the org, typically have to be a contractor a few years before being able to convert to full time. Health insurance options very limited.
"
2021-05-11;Intern;Former Employee, less than 1 year;Intern;"I worked with a small tight knit team
";"Too much independence and not enough structure for an intermship
"
2021-03-07;Lineman Apprentice;Current Employee, more than 3 years;GREAT WORK ENVIRONMENT;"Great place to work, fair wages.
";"No CONs at this moment.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-03;Employee;Current Employee;great place;"opportunities and engagement would be my pros
";"work-life balance is a tough one here
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-15;Customer Service;Current Employee;Business and Industry;"Great benefits and decent pay.
";"Mandatory overtime on most Mondays.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-02;Nuclear Reactor Operator;Current Employee, more than 8 years;Decent place to work.;"Pay is high and good vacation policy.
";"Culture really beats you down.
"
2021-03-03;Intern;Current Employee, more than 3 years;Fantastic company;"flexible, welcoming, and very helpful for interns
";"remote work due to current situation
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-13;Okay;Current Employee;It was fine;"Okay place to be sometimes
";"Some pay issues came up
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Senior Customer Research Analyst;Current Employee;Great culture and benefits;"People are great, the pay is competitive, and the benefits are amazing. 401k match is the best I've seen
";"HR promotion barriers. They have strict tenure rules.
"
2021-02-19;Anonymous;Former Employee, more than 1 year;Great place to work;"They truly care about the employees and respect a proper work-life balance
";"Job cuts occurred shortly after I left
"
2021-02-10;Anonymous;Current Employee, more than 10 years;IT Analyst;"-Remote Work due to pandemic and some groups are optional -Flexible work hours determined by you
";"-Terrible Management -Constant Reorganization -The only way to move up is be in the right ""click""
"
2021-02-10;IT Infrastructure Analyst;Current Employee, more than 3 years;Great company to work for;"Benefits are great, work environment is laid back as long as you complete your work
";"I have nothing bad to say at this time
"
2021-05-07;Senior Sourcing Specialist;Current Employee;NA;"Flexibility with working arrangements (location and days)
";"Consistently expected to do more with less and less
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-25;Work From Home Agent;Current Employee, less than 1 year;training;"the trainer is dedicated. hard worker
";"lack of conpassion to people with learning curves
"
2021-01-21;Supervisor;Current Employee, more than 8 years;Unable to change;"High paying if in nuclear power
";"Nuclear power is ran with 30 year-old ideology and managers at the site level through the executives in corporate are unable to address the work force needs in current times. More is better, fear exist around destroying unnecessary work, and success is measured by how much you do, not how effective you are
"
2021-02-03;IT Infrastructure Analyst;Current Employee, more than 3 years;Great Team;"We are encouraged to continue learning and share our knowledge with each other. Training opportunities are great and continue to push me forward.
";"Can be high stress like any IT career.
"
2021-02-22;Outbound Caller;Former Employee;Good Work;"Decent money for the level of difficulty.
";"Work was repetitive and tedious, but straightforward and easy.
"
2021-01-31;Reliability Engineer;Former Employee, less than 1 year;Great company if you are looking for an 'easy going' environment;"Great people at the company. Very comfortable job.
";"The company structure was in constant flux while at the time of my employment.
"
2021-02-10;Engineer;Former Employee;Positive Work Environment in Need of an Update;"great mentorship, good work-life balance
";"very few younger, racial minority employees
1 person found this review helpful
Helpful
Share
Repor"
2021-02-07;Operations Excellence Specialist;Current Employee;Review of Duke;"Great People, opportunities, and benefits make it a great place to work
";"System issues and disconnected middle-management lead to poor business decisions
"
2021-02-06;Senior Scrum Master;Current Employee;Great company with plenty of opportunities for career growth;"Great opportunities for growth with excellent benefits
";"A rapidly changing environment where job responsibilities change often
"
2021-04-30;Electrical Engineer;Current Employee;Duke Energy;"Decent company, pays well for power industry.
";"Power industry can be stale.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Product Analyst;Current Employee, more than 3 years;Great company to work for, pushing forward with new technology;"401k matching, health, dental and vision insurance, yearly bonus
";"can be difficult to move up the ladder at such a large company. no bonuses due to covid
"
2021-02-15;Anonymous;Current Employee, more than 5 years;Overall Positive & Would Recommend;"Benefits (vacation, insurance, etc.), diversity.
";"Understaffed... Many employees are overworked.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-19;Customer Service Representative;Current Employee;Support;"Great company to work with
";"busy work hours often times
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-24;Engineering Co-Op;Former Employee, less than 1 year;Engineering Co-Op Review;"Great experience, great teamwork, good facility and workplace, safe, management was very employee oriented
";"I feel like I could've gotten more experience based projects during my co-op
"
2021-02-09;Electrical Engineer;Current Employee;Great Benefits;"Base Salary End of Year Bonus 401K Vacation
";"Working more than 40 hours per week. No job stability.
"
2021-02-06;Operations;Current Employee;Great place to work;"Great pay and company benefits
";"12 hr shifts can be a grind
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-24;Nuclear Operator;Former Employee;dss;"it was a good job
";"long work hours and little time off
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-23;Senior Engineer;Current Employee;Decent place to work.;"Good people to work with.
";"Stingy with advancement. Upper management disconnect.
"
2021-01-22;Customer Care Representative;Current Employee, more than 1 year;Pretty good;"It’s a good job even though it is a customer service role. Good benefits. Incentives and bonuses
";"A lot of mandatory overtime. Especially during storm season.
"
2021-04-16;Customer Service Associate;Former Employee, more than 10 years;good pay;"good pay with benefits and vacation
";"micro mangers and bad communication and high call volume
"
2021-01-25;Procedure and training Coordinator;Former Employee, more than 5 years;Obvious Strong Place to Work;"Good benefits and compensation package.
";"Typical every day work frustrations.
"
2021-05-18;Anonymous;Current Employee, more than 5 years;Growing and Evolving;"Great company culture, stability, and effort with diversity and inclusion
";"Still behind electronically in comparison with other companies
"
2021-01-31;Product Analyst;Current Employee;Great company;"Benefits, PTO, management, pay, bonus
";"Hard to move up and get raises
1 person found this review helpful
Helpful
Share
Repor"
2021-01-27;Network Analytics Management Intern;Former Employee, more than 10 years;Good place to work;"New technology, good coworkers, opportunities to get involved with other departments
";"Work load can be stressful
"
2021-02-06;Asset Data Management;Current Employee, more than 1 year;Asset Data Management;"Duke Energy has good benefits
";"There are no cons for Duke.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-07;Manager;Current Employee;Great company;"Transparency from corporate and pay
";"Need to modernize employee policies
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-26;Designer;Current Employee, more than 8 years;Great place to work;"Great work/ Life balance. Inclusive environment
";"Sometimes the work can be so busy it is overwhelming
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-31;Engineer I;Current Employee, more than 1 year;Good benefits;"Strong 401k match and good time off
";"Workload can be uneven at times
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-28;Internal Auditor;Current Employee, more than 10 years;A good company to work for;"work/life balance for work very positive
";"Noting comes to mind for this quwestion
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-27;Associate Business Analyst;Former Employee, less than 1 year;Associate Business Analyst;"Great place to work if you live in Charlotte.
";"Not enough responsibilities for the role
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-14;Senior Marketing Manager;Current Employee, more than 1 year;Excellent Employer for Work/Life Balance;"- Many of my colleagues have families and management is very flexible about doctors appointments and other dependent care needs. - The benefits are excellent. - The people are friendly, professional and there's opportunity to learn about a broad diversity of things within the company.
";"-Lack of transparency about salary ranges makes it difficult to ensure that gender parity is achieved. -Parental leave should be extended to twelve weeks for fathers. Equity in this area is important.
"
2021-01-31;Senior Service Technician;Current Employee;Good job;"Good Pay and benefits and bonus
";"It’s a job, no work life balance
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-16;Strategic Account Manager;Current Employee;Transformational;"Building a better energy future
";"Environment has low risk tolerance, and is pivoting a big ship
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-30;Anonymous;Former Employee, more than 3 years;Good Company;"Get opportunity for challenging situations
";"Leadership saves themselves and do non of the work.
"
2021-01-20;Lead Engineer;Current Employee, more than 1 year;Good Company;"Job Security as Much as you can have these days
";"Sometimes red tape gets in the way of being innovative
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-22;Security Shift Supervisor;Current Employee, more than 10 years;Company Does not care about employees anymore;"Great pay, bonuses, matching 401k
";"Culture is results oriented and does not show appreciation to employees. Morale is terrible.
"
2021-04-08;Real Estate Agent;Former Employee, more than 10 years;Real Estate Agent;"Benefits, opportunity to grow/advance, good coworkers
";"Work/Life Balance is non-existent. Senior Management has no clue.
"
2020-09-12;Project Controls Manager;Current Employee;Focused on external and internal transformation, and has a strong culture for employees and key stakeholders.;"Great place to work at an exciting time full of industry transformation and innovation, especially related to electricity grid modernization, renewable energy and storage, and transportation electrification.
";"Some parts of the company are very slow to support and adapt to the structural and cultural requirements necessary for true transformational change but even that is showing significant improvement in 2020 due to a realization that transformation is critically needed.
"
2021-01-28;Senior IT Analyst;Former Employee, more than 10 years;Company Review;"Family Oriented and very flexible
";"Stressful lately to work there
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;Analytics Supervisor;Current Employee;Ok for some...;"Good benefits, stability and opportunity to move around
";"Hope you like meetings.... Too few people do the majority of work... Uber corporate culture
"
2020-11-10;Training Manager;Current Employee;Good place to work;"Duke Energy is heavily engaged in the community and they take action to show they care about their employees. This has been especially clear in light of COVID-19.
";"It’s working in nuclear so it’s very process driven and in many cases doesn’t reward or value creativity. The existing processes are trusted which can make change hard.
"
2021-01-07;Senior Engineer;Current Employee, more than 8 years;Great company to work;"Safety, concern and well being of their employees
";"Heavy process driven on forms
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-17;Senior Human Resources Consultant;Former Employee, more than 10 years;Not Employee Focused;;"ltant in Saint Petersburg, FL
Recommend
CEO Approval
Business Outlook
Pros
Salary was decent. Benefits were so-so.
Cons
Favoritism runs rampant especially if located at corporate headquarters. Inconsistent application of policies, no HR support in field. Outsourced HR service center is awful. Took retirement benefits away from employees that came from acquired Florida company. Downsizes right at the holidays.
"
2021-03-28;Customer Service Representative;Former Employee;ehh;"good hours, flexibe , could be fun
";"poor managment , attitudes , system always down
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-03;Director;Current Employee;Great place to work!;"Job advancement, pay and benefits, work life balance
";"None different than any other big corporation
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-05;Director;Current Employee, more than 8 years;Great Company;"Excellent culture and opportunities for professional growth.
";"Long hours. Regular evening and weekend work.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Facility Manager;Former Employee;Na;"Female leadership, room for growth
";"Continually outsourcing for cost savings
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-04;Maintenance;Current Employee, more than 10 years;Good place to Work;"Good pay, respectful work environment and teammates become like family.
";"Company has become top heavy. Benefits continue to be reduced to where employee pays more for same benefit (may be like other companies).
"
2020-12-27;Administrative Support;Current Employee;good place to work, flexible;"flexible schedule, no weekends, activities for all
";"long hours, completive pay, nice people
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-31;Director;Current Employee;Great place to work;"Culture of respect and professionalism
";"Driven by profit for shareholders
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-21;Financial Analyst;Current Employee, more than 1 year;Financial analyst;"Good place to work, balanced environment
";"No pressure to perform. No stock equity for employees
"
2020-12-06;Superintendent;Current Employee, more than 10 years;Good Company;"Salary, benefits, and job security
";"Work/life balance, lack of empowerment
"
2020-12-21;Sourcing Associate;Current Employee, more than 3 years;Opportunities for progression;"There are many opportunities for progression
";"Needs more diversity but is headed in the right direction
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-12;H&S Manager;Current Employee;Okay place to work;"Great pay and benefits package
";"Executives are micromanagers and are constantly making everyday decisions that should be left to lower level managers
"
2020-12-29;Engineer;Former Employee;Great company;"Great benefits for the employees
";"Very corporate and rigid structure
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-27;Engineering;Former Employee;Good job;"Good company to work for
";"None to speak of here
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-19;Technician;Former Employee;Energy Specialist;"Travel, meeting new people, and working with a partner.
";"Management sucked at times !!
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-22;Lineman;Current Employee;Job;"All the benefits are great
";"Management can be overvearing at times
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-19;Anonymous;Current Employee, more than 3 years;Wonderful;"Innovative company. They provide a great working environment.
";"None that I can report
"
2020-12-07;BUSINESS SYSTEMS SPECIALIST;Current Employee;Business System Specialist;"Work Life Balance Good Benefits Competitive Pay Opportunities for Advancement
";"Some departments still have outdated processes and they are resistant to change.
"
2020-11-01;Senior Learning Consultant;Current Employee;Focus on employees;;"ltant in Charlotte, NC
Recommend
CEO Approval
Business Outlook
Pros
During the pandemic, they fought to keep their employees on the payroll, even distributing teammates without work to do to support other teams instead of layoffs.
Cons
Sometimes the bureaucracy can get frustrating. Get used to red tape--it's a standard across utilities, and rightfully so.
"
2020-12-16;Senior Product Manager;Current Employee, more than 10 years;Duke Energy Overview;"Strong family culture and great team members
";"Diversity in middle management is lacking
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-07;Technician;Current Employee;Love my job;"Great pay, great coworkers and challenging work.
";"I work a lot of hours and travel 75%
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-11;Manager;Current Employee, more than 10 years;Different, but still good;"Salary, benefits, peers, flexibility, growth opportunities
";"Unknown future, constant budget restraints effecting positions
"
2020-12-08;Assistant Controller;Current Employee, more than 10 years;Salary;"Best work environment to grow.
";"Challenging work. Difficulty leading people who don’t want to improve.
"
2020-12-15;Intern;Current Employee;Great;"Work schedule. No micro management
";"Very slow pace at times
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-07;Customer Service Representative;Current Employee, less than 1 year;Duke Energy;"Great company, great team members, good pay and benefits
";"Very time consuming and can be a little hectic
"
2020-11-24;Customer Service Representative- Inbound;Current Employee;Great company;"Great leadership staff, variety of shifts available, good pay, friendly enviroment
";"Can't think of one to mention
"
2020-06-25;Change Management Consultant;Current Employee, more than 1 year;A Closed System and Culture of Overwork;;"ltant in Charlotte, NC
Recommend
CEO Approval
Business Outlook
Pros
Supportive co-workers, tuition reimbursement and annual team bonus.
Cons
Challenging work/life balance, poor management, few opportunities for advancement and no incentives/rewards for high-performing employees.
"
2021-02-27;Technician;Current Employee;Compressor Tech;"Very independent and intelligent work force
";"Sometimes higher ups overthink simple problems
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-04;Environmental Scientist;Current Employee;Environmental Scientist;"Benefits, management, professional development, and work/life balance
";"Storm response, training, and etc.
"
2020-12-07;Apprentice Lineman;Current Employee;nothing;"money work time place work
";"time travel work job distance
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-30;Senior Engineering Technologist;Current Employee;Great place to work.;"Competitive benefits and pay. Opportunity for advancement.
";"None that would deter anyone.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-10;Electrical Engineer;Former Employee;Welcoming, helpful environment;"Everybody is helpful and will answer your questions. Everyone seems to constantly be striving to meet deadlines, but there is still a relaxed atmosphere most of the time.
";"The commute to and from uptown Charlotte every day can be a KILLER by car.
"
2020-05-19;Senior Engineer;Former Employee, more than 3 years;Good Company;"Front-line management was very reasonable with travel expectations, hours worked and understood what it took to get the work accomplished.
";"Pay was fair but the ability to go above market averages was challenging.
"
2020-11-07;Human Resources;Current Employee;Wonderful place to be employed.;"Stability, excellent pay. There is always something to focus on.
";"Some of the jobs require rotating shift.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Senior Data Scientist;Current Employee, more than 1 year;Managers;"Good co workers to work with
";"Cut throat managers. Looking to cover up their under education by firing new employees
"
2020-09-01;Transmission Co-Op;Current Employee, more than 1 year;Great Co-op Experience;"Depending on the group you'll learn a lot and they like to move you around groups every co-op so you get a lot of experience. The people are all great to work with.
";"Power industry is a relatively slow industry, so you're not utilizing the latest and greatest. If your UNIVERSITY is within 50 miles to Duke, then you get NO housing assistance.
"
2021-03-12;Security Officer;Former Employee, more than 5 years;bad management;"nothing is good about this job
";"everything is bad about this job
"
2020-11-07;Trainer;Current Employee;Great place to work;"good management, great morale, positive environment allows room for growth
";"no room for creative or innovative ideas
"
2020-10-09;Database Administrator;Former Employee, more than 1 year;Forcing me to Write a Review;"Please disregard this review as the app is forcing me to write it.
";"To be honest, though, Duke was the definition of a sweatshop. We had a new baby at the time I worked there and I was honestly awake working more than my wife was feeding the baby. As a DBA, when on-call, you would get at least 3 or 4 calls in the middle of the night. Sometime, you would get no sleep at all. Then, Duke would require you to be in the office for your ""regular"" 8 hours. I put that in quotes, because what they really expected was more like 9 or 10, regardless if you had all of your work done.
"
2020-10-01;SCADA Engineer;Current Employee, more than 1 year;Great Work Environment and Great benefits;"- Work Life balance - Safe and friendly work environment - Benefits - Lots of Leadership Oppurtunities
";"- Not a lot of Hands on work - Lack of Entry level training
"
2021-01-21;Customer Service Specialist;Former Employee;None;"People are nice and willing to help
";"Too much responsibility for the pay they male you sell products even if you dont do sales
"
2021-02-02;Customer Service Representative;Former Employee;it's ok;"Good pay and bonus and incentives
";"Mandatory schedule for storms and bad weather
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-22;Customer Care Associate;Current Employee, more than 1 year;Good job, but very stressful;"- My shift is to only work 3 days a week, all 12 hour shifts. They're long shifts but the 4 days off makes it worth it. - Great benefits, decent pay
";"- There is a shift bid twice a year and everyone in the center is ranked bases off their stats, so you are not always guaranteed the same shift. - If you're ""too good"" at the job, it's almost impossible to move up in the company as they see you making the company more money on the phone. - Depending on the weather, you are pretty much always on call. I once worked 10 days in a row, all 12 hour shifts. - You can be extended 2 hours every shift
"
2021-01-28;Call Center Representative;Former Employee, more than 5 years;80-100 calls a day;"flexible hours based on points
";"the call center is a stressful job
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-25;Customer Service Representative;Former Employee, more than 1 year;Awful place;"Nothing really good about this place
";"On call 24/7, poor management, terrible training
"
2020-11-02;Armed Nuclear Security Officer;Current Employee;Great career;"Benefits and the pay is really good
";"Work/ family balance Is the biggest issue
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-26;Customer Service Associate;Current Employee, less than 1 year;Inaccurate Training etc;"CoWorkers are Cool, that's pretty much it
";"Inaccurate Training, Pay, Strict Call Flow
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-11;Nuclear Security Officer;Current Employee;Nuclear Security;"Nuclear security officers (proprietary) get paid well, and generally have a decent benefits package.
";"The constant swing shift schedule, 12-hour shifts, and lots of forced overtime.
"
2020-11-01;Engineer III;Former Employee;Good Company;"Good Company to work at
";"Have not experienced anything negative yet
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Planning Analyst;Former Employee, more than 8 years;good company;"people and benefit the pay is very good
";"there is not much to said
"
2020-09-27;Reliability Engineer;Current Employee, more than 1 year;Engineering isn't much;"Lots of opportunities to work in big projects. 401k match is amazing
";"Not a lot of responsibility to get things done right and most of your work just goes to a contractor
"
2020-10-24;UAS Pilot;Current Employee;Great job, management feels disconnected;"Great pay, great benefits (company card/car)
";"Upper management feels disconnected from employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-28;Customer Service Representative;Former Employee, less than 1 year;Great Company, horrible position;"Benefits are wonderful and environment is good.
";"Horrible daily job with every move being watched and monitored.
"
2020-10-06;Sourcing Specialist;Current Employee;Good Environment;"Good working environment with flexibility around hours vacation etc. Good benefits and fair compensation
";"All the red tape and rigid hierarchy you would expect.
"
2020-10-21;Senior Business Analyst;Current Employee;Good Job;"Benefits, work life balance, and job opportunities
";"Old large company and lots of procedures.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-25;Director of Communications;Former Employee;good workplace;"fun and engaging work environment
";"long hours and lots of travel
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Contingent Worker;Current Employee;CW;"The hours are flexible and pay is good.
";"I do not have any complaints.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-10;Project Manager;Former Employee, more than 5 years;High Paying Somewhat Satisfying;"The pay is high and you have access to online training modules to keep your certifications up to date.
";"Lack of diversity, and sometimes racial bias, depending upon what location you’re at.
"
2021-01-05;Customer Service Representative;Former Employee, more than 5 years;Poor Employer;"Company branded name Duke Energy
";"Pay, HOURS, respect, work and life balance
"
2021-01-07;Grid Operator;Current Employee;Great;"Retirement, time off, bonus, and pay
";"Poor management, management is disconnected from what the job actually is
"
2020-09-28;Audit Senior Associate;Current Employee;Great place to work!;"Work life balance, amazing culture and people to work with
";"Pay is typically lower since it’s a regulated utility
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Compliance Analyst;Current Employee;Excellent Company;"Challenging and rewarding career, with many options for growth
";"Stressful and demanding at times.
"
2019-04-21;Senior IT Applications Analyst;Current Employee, more than 1 year;Interesting Work, Excellent 401K, Good Work/Life Balance;"Just what the title says. It's a fun place to work for software development, using the latest cloud technologies with management receptive to fresh ideas, researching, and problem-solving. Software developers are respected. Been here over a year and only asked to work on a Sat once for a big, rare upgrade, never asked to stay late and encouraged to take vacation (3 weeks) as well as take company-paid training. 401K match is 4% then up to 6% matching, which has been great. Can work remotely if I'm sick or have an appointment at home which is nice. Speaking up, collaboration, helping others is highly encouraged.
";"A few teams could follow the Agile approach to their benefit a bit more closely. Some get a little ""too eager"" to push forward without requirements, but they do welcome honesty and pushback if needed. A bit more focus on lowering customer costs in order to keep them happy would be welcome, but that's out of my area of expertise in my department.
"
2020-10-02;Scheduler;Current Employee, more than 10 years;Goodjob for the area.;"Good people, full time work, good pay
";"Understaffed, plant will be closing soon.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-29;Sub Tech;Current Employee, more than 1 year;Duke Energy;"Great place to work and learn about the industry.
";"Nothing bad to say about the company
Be the first to find this review helpful
Helpful
Share
Repor"
