date;employee_title;employee_status;review_title;pros;cons
2021-03-25;Process Engineer;Current Employee, more than 5 years;Top Oil&Gas Company to work for;"Compensation is unparalleled for high performers 
Work for greater good, collaborative environment.
Unrivaled job security in refining industry
";"Work life balance is subpar. This is typical in manufacturing and operations.
Geographic work locations are pretty rough for city lovers.
Advice to Management
Current company culture and compensation is great. Consider making opportunities to cross pollinate throughout assets with flexible and high performing employees.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-29;Customer Service Representative;Former Employee, less than 1 year;Joke;"Honestly there was not even one
";"They steal your money, make you work like a manager but pay minimum wage
Advice to Management
Get nee management
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-23;Anonymous;Current Employee, more than 1 year;Great Place to Work;"Phillips 66 is a large company with lots of opportunities within the organization. They are big on developing and promoting from within. They are really pushing innovation as well as I&D.
";"Very high expectations, though they are probably on the forefront, O&G is a very slow changing industry
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-21;Systems Analyst;Former Employee;Good Company;"Nice company and good work environment
";"Not much it varies team to team
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-19;Engineer;Current Employee;Good compensation, hours could be long;"Good compensation and retirement benefits. Supportive work environment
";"High expectations/long hours due to 24/7 manufacturing nature
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-22;Engineer;Current Employee;Refinery engineer;"The only pro is the salary
";"There are limited advancement opportunities
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-31;Intern;Former Employee;Internship;"Adequate pay, lean teams allow one to work in a variety of groups
";"Interesting culture. Not for everyone
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-15;Senior Finanal Analyst;Former Employee, more than 5 years;Heritage;"Great experience to learn for recent experience
";"Hires from within; heritage and protects them
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-30;Phillips 66;Current Employee;Good company;"Good pay, steady hours, nice breaks
";"Lack of work, low job security
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-09;Analyst;Current Employee, more than 3 years;Financial Analyst;"The benefits are great compared to many of companies
";"No ability to work from home
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Anonymous;Former Employee, more than 5 years;Well-established company with great reputation in the industry;"Transparent executive leadership regarding company performance (i.e effects on employees’ annual bonus), diversified company portfolio, healthy growth even in cyclical economy, nice new HQ building with cafeteria and great gym, located on the west side of town (no commute to downtown), employee discounts for cell phone etc.
";"I personally so not have any notable negative experience from my tome with the company, working in Legal and with executive leadership.
Advice to Management
N/a
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Anonymous;Current Employee, more than 5 years;Excellent Benefits;"401k match, pension, medical, profit sharing, RSU, HSA, bonus
";"Sometimes you work long hours
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Operator;Current Employee, more than 5 years;Good;"Good to work for them
";"Sometimes not good to work for
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-28;Manager, Finance and Accounting;Current Employee, more than 10 years;Great company to work for;"Actively promotes inclusion and diversity
";"Challenging industry to work in
1 person found this review helpful
Helpful
Share
Repor"
2021-03-01;Human Resources;Current Employee, more than 5 years;Headed in the Right Direction;"Forefront thinking when it comes to sustainability and renewable energy! Immense work being done to define culture/accountability and promote inclusion and diversity. Feel very lucky to work here!
";"No major cons, other than Houston and Bartlesville are your typical corporate environments. It's important that you learn to navigate through as part of your success.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-04;Construction Labor;Current Employee, more than 8 years;Office is open during pandemic;;"ruction Labor in Virginia Beach, VA
Recommend
CEO Approval
Business Outlook
Pros
- Decent work/life balance
- Had incredible supervisors
- Good salary and benefits package
- Rotational program
Cons
- Most Accounting jobs are in Oklahoma while most FP&A jobs are in Houston
- Office is open during pandemic and you must go through HR to work from home
- Bad behavior is sometimes rewarded
Advice to Management
Do not promote others simply because they can get the job done. People who cannot manage should not become managers
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-17;Phillips 66;Current Employee, more than 8 years;Hhh;"Big racks on the job
";"They have lots of idiots running the place
Advice to Management
To learn how to not blow stuff up
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-13;Process Engineer;Current Employee;Excellent company to develop engineering skills.;"Good pay and many opportunities for learnings.
";"At times, work life balance can be difficult to maintain.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-12;IT Analyst;Current Employee;Great Company;"Great Salary, Awesome benefits all around
";"None come to mind as of now
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-08;Environmental Specialist;Current Employee, more than 1 year;Great people and good benefits;"Dynamic work environment, learning opportunities
";"Pay not based on location
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Financial Analyst;Current Employee;Great Company;"Compensation and benefits are competitive.
";"Many things are a bit behind the times.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-21;Accounting;Current Employee, more than 10 years;Good job;"good pay and benefits, access to management
";"career growth seems very limited
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-06;Production Operator;Current Employee, more than 3 years;P66 op;"Good pay and good location
";"Too many bosses working over each other
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-03;Senior Integration Developer;Former Employee;Digital Transformation To Alienation;"Great company before the transformation with a lot of great values and most everyone got along well and worked for the greater good.
";"After 4 years of 400 hours of expected overtime per year, dissection of our team from 10 down to 1, with 10 times the work, but it was no longer enjoyable. I was never sent to any training either, only an occasional onsite class, but mostly self training.
Advice to Management
Get a clue.
1 person found this review helpful
Helpful
Share
Repor"
2021-02-04;Engineer;Current Employee, more than 10 years;Great Company;"Pay, culture, integrity, good locations
";"None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-18;Applications Developer;Current Employee;Overall good company, but the environment is changing;"-Salary
-People are nice
-Benefits
-Opportunities to move around the company
";"-Flexibility
-Old school mentality when it comes to policies (working from home, parental leave, etc)
-Demanding at times
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Project Procurement Manager;Current Employee;Good Company;"Good company to work for.
";"I don't have anything bad to say.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Subject Matter Expert;Current Employee;A good place to work and gain experience;"Pays well. Hours are decent depending on which function you work for. Great place for a college graduate to gain experience.
";"Experienced Profession hires have difficulty with recognition and promotions. What used to be great benefits has slowly eroded to ""in line with peers.""
Advice to Management
The constant movement of managers to positions where they have no experience is unhealthy for experienced employees who have to ""retrain"" managers approximately every 2 years .
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-31;Analyst;Current Employee;Phillips 66 review;"Phillips 66 provides a good work and home balance environment.
";"New hires start at only 2 weeks vacation.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-15;Laboratory Technician;Current Employee, more than 5 years;Good place to work at but has it's cons;"Good Benefits: 6% company 401k matching, paid full pay for sick days, still provides a retirement pension, cheap medical insurance monthly costs, yearly bonuses for hourly employees min 7.5%-20% of former years salary for hourly employees, yearly cost of living raise
";"Company refuses to fix things and instead just bandaid fixes issues til they cause larger losses than just spending money to fix the original issues, Keeps creating mid management jobs while decreasing normal employee numbers, Not many pathways to promotions in this particular section of the company, Managers micromanage every aspect of the jobs while they are there during days.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-05;Process Engineer;Former Employee, more than 5 years;Terrible culture;"Benefits— 401k match, savings plan for retirement, reduced health insurance (used to be free)
";"Management that is stuck in the past in terms of work practices, adopting modern perspectives in terms of treating employees equally regardless of sex/ race/ etc.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Director;Current Employee, more than 10 years;Once Great Place. Could be Great Again;"Strong leadership and good people
";"The company has lost it's sense of direction in the last few years and is struggling to reinvent. Many people bruised by handling of pandemic.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-23;Commercial;Former Employee;Good company;"Great people great campus great pay
";"It’s in Houston Texas so
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Graduate Student;Former Employee;Great place to work in the oil and gas industry;"Supportive culture, interesting people, diverse work opportunities
";"Subject to some of the swings in the overall oil and gas industry
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-04;Operator;Current Employee, more than 10 years;Pays the bills;"High pay for little effort
";"Work long hours and holidays. You will come to hate most of your coworkers. Union jobs all pay the same regardless of effort.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Cashier;Former Employee;Good place to work;"Accommodate schedule with life situations
";"They only schedule for a few hours a week
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Utility Person;Current Employee, more than 3 years;Good company;"Benefits, good pay, good schedule
";"N/A, N/A, N/A, N/A, N/A
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-17;Marketing;Current Employee, more than 1 year;It’s a great place to have a career at;"Pay is okay and benefits are good. Nice office. You can be as involved as you would like on various projects you can find.
";"Like all places there can be people who you don’t agree with and they make work difficult for you.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-18;Financial Planning and Analysis;Former Employee, more than 5 years;Great company with great benefits;"Work life balance and people
";"Career progression can be slow at the mid-level
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-18;Applications Support Analyst;Former Employee;Review;"This position challenged me thoroughly.
";"None that I can think of.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-01;Engineer;Current Employee;engineer;"good bonuses good work culture
";"long working hours during Turnaround
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-16;Director;Current Employee;Solid company;"Nice coworkers and overall good culture
";"Inflexibility with working from home
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-30;Cashier;Current Employee, more than 1 year;Its a simple job.;"You get free food that we make. Customers are generally nice. It's not hard work, just about trying to keep busy.
";"Not a very good salary
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-06;Consultant;Former Employee;Great company for many years but their historically strong culture is shifting - uncertain future;;"ltant in Bartlesville, OK
Recommend
CEO Approval
Business Outlook
Pros
Great compensation and benefits
Interesting work opportunities. Wide variety of experiences. 
Continuous training available. 
Some parts of the company still honor the companies strong core values.
Cons
Cultural shift underway. 

Moving to more outsourcing and management of contracts and less emphasis on people and career development. 

Current upper management has turned a blind eye towards several ethical violations and increasing attrition (including many key resources) is seen as collateral damage. 

Business strategy transformation is happening but nothing groundbreaking. AE66 has a great marketing campaign but real results are questionable.

Overall the company has both a strong business and people strategy, but leaders are not being held accountable to walk the talk.
Advice to Management
Need to think about how the nature of work is transforming and adapt accordingly. Asking employees to adapt to rapid change but not offering the same in return.
3 people found this review helpful
Helpful
Share
Repor"
2021-01-26;Financial Analyst;Current Employee, more than 1 year;Mediocre;"Security, pay and the office is nice
";"Work life balance and morale
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-11;Oil Refinery Operator;Current Employee, more than 3 years;Great company to work for;"Good base salary, with opportunity for overtime.
";"Bay area is expensive making a great salary seem low.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-11;Senior Power Plant Operator;Current Employee;Great company to work for;"Great pay, good benefits, and good people
";"If you don't like shift work, don't work here.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-22;Finance Analyst;Current Employee, more than 1 year;No ethics and safety;"Benefits, pay, location, some people, company resources.
";"Ethical issues with many people being promoted based on favoritism, family connections and friendship. Many high performers are rated low because of the issue described above. No career development. Covid 19 showed that company does not care about its employees literally forcing people come to work while cases were up. Ironically safety is one of the companies value.
Advice to Management
Be agile and flexible. More transparent promotion process and ethical behavior.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-22;Analyst;Former Employee, more than 8 years;Job;"Benefits are better than many companies
";"Annual review process and how someone was forced to bottom regardless how well they may have performed.
Advice to Management
Fight for your employees.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-07;Analyst;Current Employee;Great Oil and Gas Company;"lots of opportunities for growth and movement within the company, highly collaborative work environment.
";"HR policies are not as flexible as other companies with regards to setting your own hours, work from home, etc.
Advice to Management
Allow more flexibility around hours and work from home policies.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-07;Human Resources;Former Employee;The employees make the company great.;"Great colleagues, collaborative environment, work with integrity, service to employees
";"Executive leadership doesn't value employees contributions, Micromanaging supervisors limit career growth and opportunities
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-06;Project Engineer;Former Employee;Great company to work;"Great engineering department with solid project work processes
";"Low capital budget based on economy
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-15;Cybersecurity Analyst;Current Employee, more than 1 year;Great benefits, solid comp, some leadership issues;"Incredible benefits. 6% 401k match. Company is self-insured thru BCBS, Aetna, or another provider depending on the location you're in. Great HSA or FSA health plan options. Excellent life insurance, long & short-term disability. Vacation days contingent on experience (10/yr if you're fresh out of college, add 5 days for every 5 years of experience). Add in a floating holiday and monthly ""19/30"" days that have to be used within the month. Some teams are excellent and it's entirely possible to have a wonderful set of immediate colleagues & supervisor.
";"IT leadership in shambles. CIO resigned, possibly because he was effectively made into a co-CIO with 5 or 6 other senior IT folks. Poor coordination, too many cooks in the kitchen. Lots of other senior or longstanding middle IT managers leaving the company, taking valuable historical knowledge with them. Lack of leadership makes it very difficult to get the ""easy wins"" done, like deploying out-of-the-box updates for standard applications. Stuff that should take 20 min can take 6 months, under the right mix of bad circumstances. 

2021 merit increases have been ""deferred"" indefinitely. Not a shocker considering the state of the industry. Haven't had layoffs to the extent of Exxon, BP, etc., but a few dozen people were let go in late 2020. Most teams in IT are already skeleton crews. Bonuses are expected to be drastically reduced this year, or eliminated entirely; normally they are 10% or more of salary.

Culture very oriented towards physical safety when I joined. That all went out the window when everyone was forced back to the office in May/June 2020. Hard to take the ""Hold the handrail"" rules seriously when mask-wearing is not enforced stringently. Working remotely is not an option for most corporate HQ staffs, even though many can and did work remotely with great success from March-May 2020. Understandably the situation is different at refineries, but those teams are also spread out over larger sites, which can make social distancing easier.
Advice to Management
Appoint a CIO. Let that person have true authority and autonomy to orchestrate changes.
2 people found this review helpful
Helpful
Share
Repor"
2021-01-02;Lead Buying Specialist;Current Employee;Good company to work for;"Oil and Gas salary is good.
";"Management is pretty selfish, look out for their own self, not their direct reports.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-09;Anonymous;Former Employee, more than 1 year;Nice Perks.;"Beautiful Building. Free Gym. Soccer court on site.
";"Company is transitioning into a new ERP system, which is causing lots of issues and extra work for everyone. From what I saw, you don't really get to choose your career path here (perhaps it is due to the company going through a lot of changes and management not having enough time to focus on employee development). You just got told where you're moving next and you don't really have a say in it.
Advice to Management
Do a better job at communicating with your employees.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-10;Scheduler;Current Employee, more than 10 years;Average - used to be much better;"Nice building. The benefits are ok but used to be better.
";"Very top down driven. Keep sneakily reducing benefits. Very disproportionate salary/benefits. Very stratified organization. Moving between stratifications difficult. New ERP generates more work than it saves because they didn’t listen to the people doing the work. Forcing square pegs into round holes.
Advice to Management
Listen to employees and value them. Structure organization and jobs so can be promoted up.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-09;Operations;Current Employee;Alright with some major flaws;"Benefits and pay are good
";"Management terrible. Never fully staffed. Company acts like they care but don't
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-29;Operator;Current Employee, less than 1 year;Everything you want;"Pay, people, promotions and great place to work
";"Cold, windy, isolated and town hasn't much to offer
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-13;Electrical Engineer;Current Employee, less than 1 year;Electral;"Nice work life balance 
And good perks
";"No work from home option
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-19;Scheduler;Current Employee, more than 3 years;Work;"Best place ever, love it
";"No growth, favoritism? Less pay
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-03;Plant Mechanical Engineer;Current Employee, more than 1 year;Excellent working environment;"Great work life balance, job security and good bonus structure
";"Base salary is average for the industry, however, the good bonus structure more than makes up for it.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-02;Phillips 66;Current Employee;Phillips 66;"Employee development and compensation & benefits are excellent
";"Slower career progression than other industries
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;Environmental Specialist;Former Employee;Great company;"Good company with great people
";"Growth opportunities within the site are huge, transfers outside, not so much
Advice to Management
None, they retain talent
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-28;Process Designer;Current Employee;Good company depending on where you end up.;"Good Pay, Good Benefits, Low Cost of Living
";"Inconsistency in the IT org. 
Different groups feel like different companies. 
Long history of IT being a 'cost center'.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-24;Entry Level Trainee Manager;Current Employee, more than 5 years;Good college job;"very schedule accommodating and nice
";"no benefits must find on your own
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-17;Pipeliner;Current Employee;Great company;"Great company to work for, great pay, management is great everyone plays a great role On the team
";"Closing down pipeline in California
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-13;IT Senior Analyst/Consultant;Former Employee;Great Company over decades!;;"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Great People, good benefits, wide variety of work options after you are ""in"".
Cons
Not a con. It was changing a lot as I retired. Not sure how the corporate culture has landed.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-03;Analytical Chemist;Current Employee, more than 3 years;Best Company to work for;"career advancement opportunity, great benefits and salary, pleasant work environment
";"it is a Very Competitive environment.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-02;Procurement;Former Employee;Good Company;"A good company to work for overall.
";"Nepotism runs rampant in most locations.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-31;Engineer;Former Employee;Oil Refinery;"Good company to work for.
";"Micromanagement and a bit lack of training.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-29;Pipeliner;Current Employee;Great Job;"Great benefits at this company
";"there aren't really any cons
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-30;Process Operator;Current Employee;Awesome company;"Benefits and a
Salary are pros.
";"Time off Is a con
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Scientist;Current Employee;Good pay;"Good pay and interesting work
";"location of research center is not desirable
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-26;IT Analyst;Former Employee;Comfortable Corporate;"Competitive opportunities and supportive staff/employees/management. The pay is great as well.
";"Not as efficient with time/company costs as I had initially assumed. Meets and company update events seem to be somewhat in excess. This pulls away from staffed areas creating more strain on departments, etc. Also, if contracted, you may be competing for one employee position(benefits, advancement,etc) among 5 contractors. Expect to be a Contractor for quite some time.
Advice to Management
I think management is relaxed, which is nice. However, the more subtle issues like employee/contractor accountability is something needing addressed higher in the chain of things. Also being able to accurately note individual efforts and successes would greatly drive competitiveness among employees/contractors and justify moral. I feel if the little things were addressed and tightened, the company as a whole would/could be even greater!
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-05;Project Manager;Current Employee, more than 3 years;Times are tough;"Lots of opportunity when times are good
";"When things get tight, it's who you know
Advice to Management
Middle mangers are not who you think they are
1 person found this review helpful
Helpful
Share
Repor"
2020-11-01;IT Specialist;Former Employee, less than 1 year;Don’t Do It;"Pay was fair. Some coworkers were actually genuine
";"Racism is definitely amongst the company at the HQ location. I felt like I didn’t belong due to my age, color & where I was trying to elevate to career wise.
The company praises caucasian people and it is clear. I left the company after 6 months because of the racism
Advice to Management
Do better in general
2 people found this review helpful
Helpful
Share
Repor"
2020-10-19;Operations Engineer;Current Employee, more than 1 year;Phillips 66;"It has work currently yipee
";"I am in the middle of no where
Advice to Management
Keep on truckin
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Senior Tax Counsel;Current Employee, more than 5 years;Great place to work;"wonderful place; friendly co-workers; strong compensation & benefits
";"hierarchical organization; sometimes issues are over-analyzed
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-18;Instrumentation and Controls Technician;Current Employee;Amazing Company for New Techs;"Great pay, great people, great benefits
";"None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-28;Manager;Current Employee;Ok;"Benefits and pay are good.
";"Little to no diversity in top leadership.
Advice to Management
Increase diversity in leadership and executive levels.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-10;Scheduler;Former Employee;Great company to work for;"Competitive salary, benefits and good work-life balance
";"Specializing in gas and oil
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-29;Director;Current Employee;Great company to work for;"Strong leadership, good benefits, high performance is recognized and rewarded. Great folks to work with.
";"Inflexible working arrangements by modern standards. Still significant amount of red tape to get things done, but getting better.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Production Operator;Former Employee, more than 10 years;Review;"Pay, benefits, experience, location, coworkers
";"Management, HR, Work Life Balance, Favoritism, just another number
1 person found this review helpful
Helpful
Share
Repor"
2020-10-01;Assistant Manager;Current Employee;Not worth it;"Easy fast paced back to back days off
";"Too little pay everyone is on drugs FAVORITISM
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-29;Operator;Current Employee, more than 10 years;Operator;"It offers Good money Good crew Bonuses
";"Long hours Shift work
No work life balance
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-26;Chemical Engineer;Current Employee;Great, competitive company.;"Competitive, great culture, and very helpful people.
";"It is a very fast paced job so could be difficult, but very rewarding.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-26;Anonymous;Current Employee, more than 1 year;Great Company and People!;"People, work life balance, office, sports, culture!
";"Workload at times was too light, became boring
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-26;Senior Analyst;Current Employee;Great company overall;"-Benefits are amazing compared to other employers
";"-None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-29;Business Analyst;Former Employee, more than 3 years;Oil & Gas Roller Coaster;"Good Benefits - Old School - Good Old Boys Network
";"Oil & Gas Industry roller coaster
Advice to Management
Stop the hiring/firing merry go round
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-21;Support Analyst;Former Employee, more than 10 years;Information Technology;"salary,benefits, new headquarters,training opportunities and flexible
";"Reviews are based on job grade and not performance
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-01;Operations Engineer;Current Employee;"Good pay; toxic culture";"Fair pay, collaborative goal setting, and well-defined roles
";"unrealistic expectations, above and beyond the roles
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-16;Manager;Current Employee, more than 10 years;Declining;"Good facility and adequate pay/benefits
";"Quietly whittling away benefits behind the scene. Definite management line in organization. If below then limited input. Decisions highly driven top down. Designing systems with minimal input (or ignoring input) from people doing the work
Advice to Management
Get away from us vs them in organization. Utilize all your people not just upper few.
1 person found this review helpful
Helpful
Share
Repor"
2020-08-01;Executive;Current Employee;Work;"Good location, benefits, gym, garage
";"Misaligned senior leadership, cafeteria poor, building mechanical issues
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-13;Anonymous;Current Employee;shutting down the plant;"used to be awesome, very stable work.
";"california sucks and shut us down
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-06;Associate Scientist;Former Employee, more than 3 years;Need to keep up with modern company cultures;"Good benefits and relocation packages, good bonus program, good folks to work with
";"Traditional management style, company policy based on managing workers, rather than trusting workers.
Advice to Management
Value and trust your employees, they want to work hard for you.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-31;Marketing Analyst;Current Employee;Great people, antiquated industry;"Wonderful people to work with, excellent compensation
";"Not at all progressive when it comes to diversity and inclusion, little upward mobility
Advice to Management
Care about your people and be intentional about adding diversity to your leadership teams
1 person found this review helpful
Helpful
Share
Repor"
2020-08-20;Anonymous;Former Employee;Dont work here;"Benefits, Pay, Training, Job is interesting
";"Bulling, Racism, Union is awful,
Advice to Management
Stop being lazy
1 person found this review helpful
Helpful
Share
Repor"
